,obj,x,y,height,width,frame
8149,40,144,354,54,131,552
8150,40,144,354,54,131,553
8151,40,175,338,63,128,554
8152,40,175,338,63,128,555
8153,40,208,324,60,120,556
8154,40,208,324,60,120,557
8155,40,237,311,59,115,558
8156,40,237,311,59,115,559
8157,40,267,301,54,103,560
8158,40,267,301,54,103,561
8159,40,278,295,54,103,562
8160,40,305,286,49,95,563
8161,40,305,286,49,95,564
8162,40,322,274,48,96,565
8163,40,322,274,48,96,566
8164,40,347,267,45,87,567
8165,40,347,267,45,87,568
8166,40,364,257,44,85,569
8167,40,364,257,44,85,570
8168,40,388,250,41,77,571
8169,40,388,250,41,77,572
8170,40,391,245,42,80,573
8171,40,410,239,39,72,574
8172,40,410,239,39,72,575
8173,40,424,230,40,72,576
8174,40,423,230,40,73,577
8175,40,442,227,35,65,578
8176,40,442,227,35,65,579
8177,40,453,220,34,65,580
8178,40,453,220,34,65,581
8179,40,466,215,33,63,582
8180,40,466,215,33,63,583
8181,40,479,209,32,60,584
8182,40,479,209,32,60,585
8183,40,483,204,33,60,586
8184,40,496,199,33,54,587
8185,40,496,199,33,54,588
8186,40,506,196,30,53,589
8187,40,506,196,30,53,590
8188,40,515,191,30,52,591
8189,40,515,191,30,52,592
8190,40,525,186,29,49,593
8191,40,525,186,29,49,594
8192,40,533,182,28,48,595
8193,40,533,182,28,48,596
8194,40,538,180,28,46,597
8195,40,545,175,28,46,598
8196,40,545,175,28,46,599
8197,40,550,171,28,48,600
8198,40,550,171,28,48,601
8199,40,557,168,26,45,602
8200,40,557,168,26,45,603
8201,40,566,165,25,41,604
8202,40,566,165,25,41,605
8203,40,571,162,24,38,606
8204,40,571,162,24,38,607
8205,40,565,160,25,52,608
8206,40,579,156,25,41,609
8207,40,579,156,25,41,610
8208,40,579,153,24,46,611
8209,40,579,153,24,46,612
8210,40,585,151,22,45,613
8211,40,584,150,24,46,614
8212,40,596,147,23,37,615
8213,40,596,147,23,37,616
8214,40,601,147,20,34,617
8215,40,601,147,20,34,618
8216,40,606,143,20,34,619
8217,40,606,143,20,34,620
8218,40,609,142,20,34,621
8219,40,608,136,21,42,624
8220,40,608,136,21,42,625
8221,40,617,134,21,32,626
8222,40,617,134,21,32,627
8223,40,611,133,20,44,628
8224,40,611,133,20,44,629
8225,40,627,131,18,28,630
8226,40,627,131,18,28,631
8227,40,626,129,18,30,632
8228,40,632,127,18,28,633
8229,40,632,127,18,28,634
8230,40,627,122,19,40,637
8231,40,627,122,19,40,638
8232,40,631,122,16,37,639
8233,40,631,122,16,37,640
8234,40,640,120,16,31,641
8235,40,640,120,16,31,642
8236,40,641,119,16,31,643
8237,40,144,354,54,131,552
8238,40,144,354,54,131,553
8239,40,175,338,63,128,554
8240,40,175,338,63,128,555
8241,40,208,324,60,120,556
8242,40,208,324,60,120,557
8243,40,237,311,59,115,558
8244,40,237,311,59,115,559
8245,40,267,301,54,103,560
8246,40,267,301,54,103,561
8247,40,278,295,54,103,562
8248,40,305,286,49,95,563
8249,40,305,286,49,95,564
8250,40,322,274,48,96,565
8251,40,322,274,48,96,566
8252,40,347,267,45,87,567
8253,40,347,267,45,87,568
8254,40,364,257,44,85,569
8255,40,364,257,44,85,570
8256,40,388,250,41,77,571
8257,40,388,250,41,77,572
8258,40,391,245,42,80,573
8259,40,410,239,39,72,574
8260,40,410,239,39,72,575
8261,40,424,230,40,72,576
8262,40,423,230,40,73,577
8263,40,442,227,35,65,578
8264,40,442,227,35,65,579
8265,40,453,220,34,65,580
8266,40,453,220,34,65,581
8267,40,466,215,33,63,582
8268,40,466,215,33,63,583
8269,40,479,209,32,60,584
8270,40,479,209,32,60,585
8271,40,483,204,33,60,586
8272,40,496,199,33,54,587
8273,40,496,199,33,54,588
8274,40,506,196,30,53,589
8275,40,506,196,30,53,590
8276,40,515,191,30,52,591
8277,40,515,191,30,52,592
8278,40,525,186,29,49,593
8279,40,525,186,29,49,594
8280,40,533,182,28,48,595
8281,40,533,182,28,48,596
8282,40,538,180,28,46,597
8283,40,545,175,28,46,598
8284,40,545,175,28,46,599
8285,40,550,171,28,48,600
8286,40,550,171,28,48,601
8287,40,557,168,26,45,602
8288,40,557,168,26,45,603
8289,40,566,165,25,41,604
8290,40,566,165,25,41,605
8291,40,571,162,24,38,606
8292,40,571,162,24,38,607
8293,40,565,160,25,52,608
8294,40,579,156,25,41,609
8295,40,579,156,25,41,610
8296,40,579,153,24,46,611
8297,40,579,153,24,46,612
8298,40,585,151,22,45,613
8299,40,584,150,24,46,614
8300,40,596,147,23,37,615
8301,40,596,147,23,37,616
8302,40,601,147,20,34,617
8303,40,601,147,20,34,618
8304,40,606,143,20,34,619
