,obj,x,y,height,width,frame
3963,23,115,237,62,77,22
3964,23,115,237,62,77,23
3965,23,125,237,56,73,26
3966,23,125,237,56,72,27
3967,23,133,235,52,73,30
3968,23,132,235,52,74,31
3969,23,146,225,55,74,36
3970,23,151,221,57,71,38
3971,23,151,221,57,71,39
3972,23,156,224,50,71,40
3973,23,156,224,50,71,41
3974,23,159,223,49,66,42
3975,23,159,223,49,66,43
3976,23,165,217,52,65,44
3977,23,165,217,52,65,45
3978,23,170,216,50,67,46
3979,23,170,216,50,67,47
3980,23,174,215,48,66,48
3981,23,174,215,48,66,49
3982,23,183,206,52,70,54
3983,23,183,206,52,71,55
3984,23,193,205,47,67,58
3985,23,193,204,48,67,59
3986,23,198,202,45,61,60
3987,23,198,203,44,61,61
3988,23,200,201,46,65,62
3989,23,200,201,46,64,63
3990,23,205,199,48,63,64
3991,23,205,199,48,63,65
3992,23,208,198,47,63,66
3993,23,208,198,46,65,67
3994,23,215,199,43,57,68
3995,23,215,199,43,57,69
3996,23,216,193,47,63,70
3997,23,216,194,46,63,71
3998,23,224,192,43,59,74
3999,23,224,192,43,59,75
4000,23,227,192,42,59,76
4001,23,227,192,42,59,77
4002,23,231,193,39,56,78
4003,23,231,193,39,56,79
4004,23,234,190,41,57,80
4005,23,234,190,41,57,81
4006,23,237,188,42,58,82
4007,23,237,188,42,58,83
4008,23,240,186,42,58,84
4009,23,240,186,42,58,85
4010,23,246,182,42,55,86
4011,23,245,182,41,57,87
4012,23,248,181,42,57,88
4013,23,248,181,42,57,89
4014,23,251,180,41,54,90
4015,23,251,180,41,54,91
4016,23,253,178,42,57,92
4017,23,253,178,42,57,93
4018,23,256,177,42,55,94
4019,23,256,177,42,55,95
4020,23,260,176,41,55,96
4021,23,260,176,41,55,97
4022,23,260,174,41,55,98
4023,23,260,174,41,55,99
4024,23,264,173,39,57,100
4025,23,264,173,39,57,101
4026,23,269,169,40,52,102
4027,23,269,169,40,52,103
4028,23,277,166,40,56,108
4029,23,277,166,40,56,109
6029,49,287,160,40,55,116
6030,49,287,160,40,55,117
6031,49,291,160,38,52,118
6032,49,291,160,38,52,119
6033,49,295,157,38,50,120
6034,49,295,157,38,50,121
6035,49,298,156,38,48,122
6036,49,298,156,38,48,123
6037,49,300,155,39,49,124
6038,49,300,156,38,49,125
6039,49,303,157,36,49,126
6040,49,303,157,36,49,127
6041,49,304,155,37,50,128
6042,49,304,155,37,49,129
6043,49,308,153,38,51,130
6044,49,308,153,38,51,131
6045,49,310,152,36,52,132
6046,49,310,152,36,52,133
6047,49,311,150,37,52,134
6048,49,311,150,37,52,135
6049,49,314,150,36,50,136
6050,49,314,150,36,50,137
6051,49,318,148,35,50,138
6052,49,318,148,35,50,139
6053,49,321,145,37,49,140
6054,49,321,145,37,49,141
6055,49,322,147,34,50,142
6056,49,322,147,34,50,143
6057,49,325,144,36,49,144
6058,49,325,144,36,49,145
6059,49,327,146,32,48,146
6060,49,327,144,34,49,147
6061,49,330,145,32,46,148
6062,49,330,145,32,46,149
6063,49,332,142,34,47,150
6064,49,332,142,34,47,151
6065,49,334,142,33,51,152
6066,49,334,142,33,51,153
6067,49,334,142,33,51,154
6068,49,337,138,34,50,155
6069,49,337,138,34,50,156
6070,49,340,138,33,46,157
6071,49,340,138,33,46,158
6072,49,343,137,32,45,159
6073,49,343,137,32,45,160
6074,49,345,135,33,43,161
6075,49,345,135,33,43,162
6076,49,347,134,33,44,163
6077,49,347,134,33,44,164
6078,49,349,134,31,46,165
6079,49,349,134,31,46,166
6080,49,351,133,32,47,167
6081,49,351,133,32,47,168
6082,49,353,133,31,44,169
6083,49,353,133,31,44,170
6084,49,355,131,32,47,171
6085,49,355,131,32,47,172
6086,49,357,131,30,44,173
6087,49,357,131,30,44,174
6088,49,359,130,31,43,175
6089,49,359,130,31,43,176
6090,49,361,128,32,44,177
6091,49,362,129,30,44,178
6092,49,363,128,30,44,179
6093,49,363,128,30,44,180
6094,49,366,127,30,42,181
6095,49,366,126,31,42,182
6096,49,368,126,30,40,183
6097,49,368,126,30,40,184
6098,49,369,125,30,44,185
6099,49,369,125,30,44,186
6100,49,371,124,30,41,187
6101,49,371,124,30,42,188
6102,49,373,123,29,41,189
6103,49,373,123,29,41,190
6104,49,375,121,31,41,191
6105,49,375,121,31,41,192
6106,49,377,122,29,40,193
6107,49,376,122,29,41,194
6108,49,379,121,29,40,195
6109,49,379,121,29,40,196
6110,49,381,120,29,40,197
6111,49,381,120,29,40,198
6112,49,382,119,29,42,199
6113,49,382,119,29,42,200
6114,49,384,118,29,41,201
6115,49,384,118,29,41,202
6116,49,386,117,29,40,203
6117,49,386,117,29,40,204
6118,49,388,114,31,38,205
6119,49,388,114,31,38,206
6120,49,390,116,28,38,207
6121,49,390,116,28,38,208
6122,49,392,116,27,37,209
6123,49,392,116,27,37,210
6124,49,393,113,29,40,211
6125,49,393,113,29,40,212
6126,49,395,113,29,40,213
6127,49,395,113,29,40,214
6128,49,396,113,28,40,215
6129,49,396,112,29,40,216
6130,49,399,112,28,38,217
6131,49,399,112,28,38,218
6132,49,399,111,27,39,219
6133,49,399,111,27,39,220
6134,49,402,105,33,37,221
6135,49,402,104,34,37,222
6136,49,403,107,30,37,223
6137,49,403,107,30,37,224
6138,49,405,104,31,37,225
6139,49,405,104,31,37,226
6140,49,407,104,31,37,227
6141,49,407,104,31,37,228
6142,49,408,105,29,38,229
6143,49,408,105,29,38,230
6144,49,410,104,29,38,231
6145,49,410,104,29,38,232
6146,49,412,105,28,37,233
6147,49,412,105,28,37,234
6148,49,413,105,28,36,235
6149,49,413,105,28,36,236
6150,49,415,102,30,35,237
6151,49,415,102,30,35,238
6152,49,417,104,27,35,239
6153,49,417,104,27,35,240
6154,49,419,104,26,33,241
6155,49,419,104,26,33,242
6156,49,420,102,27,33,243
6157,49,420,102,27,34,244
6158,49,422,102,25,34,245
6159,49,422,102,25,34,246
6160,49,423,101,26,36,247
6161,49,423,101,26,36,248
6162,49,424,101,25,37,249
6163,49,424,101,25,37,250
6164,49,427,100,24,35,251
6165,49,427,101,23,35,252
6166,49,427,101,24,35,253
6167,49,427,101,24,35,254
6168,49,430,99,25,33,255
6169,49,430,99,25,33,256
6170,49,431,100,24,34,257
6171,49,431,100,24,34,258
6172,49,433,99,24,32,259
