,obj,x,y,height,width,frame
294976,34774,540,104,33,44,22016
294977,34774,546,104,30,42,22017
294978,34774,546,104,30,42,22018
294979,34774,552,102,30,41,22019
294980,34774,552,102,30,41,22020
294981,34774,558,106,24,35,22021
294982,34774,558,106,24,35,22022
294983,34774,563,105,23,37,22023
294984,34774,563,105,23,37,22024
294985,34774,569,102,23,33,22025
294986,34774,569,102,23,33,22026
294987,34774,573,96,27,35,22027
294988,34774,573,95,28,35,22028
294989,34774,569,102,23,33,22025
294990,34774,569,102,23,33,22026
294991,34774,522,111,33,45,22009
294992,34774,522,111,34,44,22010
294993,34774,528,109,34,44,22011
294994,34774,528,109,34,44,22012
294995,34774,534,106,34,43,22013
294996,34774,534,106,34,43,22014
294997,34774,540,104,33,44,22015
294998,34774,540,104,33,44,22016
294999,34774,546,104,30,42,22017
295000,34774,546,104,30,42,22018
295001,34774,514,114,35,47,22007
295002,34774,514,114,35,47,22008
295003,34774,552,102,30,41,22019
295004,34774,552,102,30,41,22020
295005,34774,558,106,24,35,22021
295006,34774,558,106,24,35,22022
295007,34774,563,105,23,37,22023
295008,34774,563,105,23,37,22024
295009,34774,552,102,30,41,22019
295010,34774,552,102,30,41,22020
295011,34774,558,106,24,35,22021
295012,34774,558,106,24,35,22022
295013,34774,563,105,23,37,22023
295014,34774,563,105,23,37,22024
295015,34774,552,102,30,41,22019
295016,34774,552,102,30,41,22020
295017,34774,558,106,24,35,22021
295018,34774,558,106,24,35,22022
295019,34774,563,105,23,37,22023
295020,34774,563,105,23,37,22024
295021,34774,552,102,30,41,22019
295022,34774,552,102,30,41,22020
295023,34774,558,106,24,35,22021
295024,34774,558,106,24,35,22022
295025,34774,563,105,23,37,22023
295026,34774,563,105,23,37,22024
295027,34774,552,102,30,41,22019
295028,34774,552,102,30,41,22020
295029,34774,558,106,24,35,22021
295030,34774,558,106,24,35,22022
295031,34774,563,105,23,37,22023
295032,34774,563,105,23,37,22024
295033,34774,552,102,30,41,22019
295034,34774,552,102,30,41,22020
295035,34774,558,106,24,35,22021
295036,34774,558,106,24,35,22022
295037,34774,563,105,23,37,22023
295038,34774,563,105,23,37,22024
295039,34774,552,102,30,41,22019
295040,34774,552,102,30,41,22020
295041,34774,558,106,24,35,22021
295042,34774,558,106,24,35,22022
295043,34774,563,105,23,37,22023
295044,34774,563,105,23,37,22024
