,obj,x,y,height,width,frame
68442,2002,353,238,37,80,11514
68443,2002,353,238,37,80,11515
68444,2002,381,231,32,74,11516
68445,2002,381,231,32,74,11517
68446,2002,404,221,31,72,11518
68447,2002,404,221,31,72,11519
68448,2002,427,213,30,67,11520
68449,2002,427,213,30,67,11521
68450,2002,446,206,28,64,11522
68451,2002,446,206,28,64,11523
68452,2002,456,203,27,62,11524
68453,2002,353,238,37,80,11514
68454,2002,353,238,37,80,11515
68455,2002,381,231,32,74,11516
68456,2002,381,231,32,74,11517
68457,2002,404,221,31,72,11518
68458,2002,404,221,31,72,11519
68459,2002,427,213,30,67,11520
68460,2002,427,213,30,67,11521
68461,2002,446,206,28,64,11522
68462,2002,446,206,28,64,11523
68463,2002,456,203,27,62,11524
68464,2002,353,238,37,80,11514
68465,2002,353,238,37,80,11515
68466,2002,381,231,32,74,11516
68467,2002,381,231,32,74,11517
68468,2002,404,221,31,72,11518
68469,2002,404,221,31,72,11519
68470,2002,427,213,30,67,11520
68471,2002,427,213,30,67,11521
68472,2002,446,206,28,64,11522
68473,2002,446,206,28,64,11523
68474,2002,456,203,27,62,11524
68475,2002,353,238,37,80,11514
68476,2002,353,238,37,80,11515
68477,2002,381,231,32,74,11516
68478,2002,381,231,32,74,11517
68479,2002,404,221,31,72,11518
68480,2002,404,221,31,72,11519
68481,2002,427,213,30,67,11520
68482,2002,427,213,30,67,11521
68483,2002,446,206,28,64,11522
68484,2002,446,206,28,64,11523
68485,2002,456,203,27,62,11524
68486,2002,353,238,37,80,11514
68487,2002,353,238,37,80,11515
68488,2002,381,231,32,74,11516
68489,2002,381,231,32,74,11517
68490,2002,404,221,31,72,11518
68491,2002,404,221,31,72,11519
68492,2002,427,213,30,67,11520
68493,2002,427,213,30,67,11521
68494,2002,446,206,28,64,11522
68495,2002,446,206,28,64,11523
68496,2002,456,203,27,62,11524
68497,2002,353,238,37,80,11514
68498,2002,353,238,37,80,11515
68499,2002,381,231,32,74,11516
68500,2002,381,231,32,74,11517
68501,2002,404,221,31,72,11518
68502,2002,404,221,31,72,11519
68503,2002,427,213,30,67,11520
68504,2002,427,213,30,67,11521
68505,2002,446,206,28,64,11522
68506,2002,446,206,28,64,11523
68507,2002,456,203,27,62,11524
68508,2002,353,238,37,80,11514
68509,2002,353,238,37,80,11515
68510,2002,381,231,32,74,11516
68511,2002,381,231,32,74,11517
68512,2002,404,221,31,72,11518
68513,2002,404,221,31,72,11519
68514,2002,427,213,30,67,11520
68515,2002,427,213,30,67,11521
68516,2002,446,206,28,64,11522
68517,2002,446,206,28,64,11523
68518,2002,456,203,27,62,11524
68519,2002,353,238,37,80,11514
68520,2002,353,238,37,80,11515
68521,2002,381,231,32,74,11516
68522,2002,381,231,32,74,11517
68523,2002,404,221,31,72,11518
68524,2002,404,221,31,72,11519
68525,2002,427,213,30,67,11520
68526,2002,427,213,30,67,11521
68527,2002,446,206,28,64,11522
68528,2002,446,206,28,64,11523
68529,2002,456,203,27,62,11524
68530,2002,353,238,37,80,11514
68531,2002,353,238,37,80,11515
68532,2002,381,231,32,74,11516
68533,2002,381,231,32,74,11517
68534,2002,404,221,31,72,11518
68535,2002,404,221,31,72,11519
68536,2002,427,213,30,67,11520
68537,2002,427,213,30,67,11521
68538,2002,446,206,28,64,11522
68539,2002,446,206,28,64,11523
68540,2002,456,203,27,62,11524
