,obj,x,y,height,width,frame
8810,55,309,123,24,44,640
8811,55,300,124,26,47,641
8812,55,300,124,26,47,642
8813,55,296,125,26,47,643
8814,55,453,86,16,25,587
8815,55,453,86,16,25,588
8816,55,450,88,16,24,589
8817,55,450,88,16,24,590
8818,55,446,88,17,26,591
8819,55,446,88,17,26,592
8820,55,443,89,17,26,593
8821,55,443,89,17,26,594
8822,55,438,90,17,27,595
8823,55,438,90,17,27,596
8824,55,437,90,18,26,597
8825,55,432,92,17,28,598
8826,55,432,92,17,28,599
8827,55,428,94,16,28,600
8828,55,428,94,16,28,601
8829,55,425,95,17,28,602
8830,55,425,95,17,28,603
8831,55,419,96,18,30,604
8832,55,419,96,18,30,605
8833,55,415,98,17,31,606
8834,55,415,98,17,31,607
8835,55,412,98,18,32,608
8836,55,406,99,19,34,609
8837,55,406,99,19,34,610
8838,55,403,101,18,32,611
8839,55,403,101,18,32,612
8840,55,398,103,17,31,613
8841,55,398,103,17,31,614
8842,55,391,105,17,32,615
8843,55,391,105,17,32,616
8844,55,386,106,18,34,617
8845,55,386,106,18,34,618
8846,55,383,108,18,30,619
8847,55,383,108,18,30,620
8848,55,379,109,18,29,621
8849,55,373,111,17,35,622
8850,55,373,111,17,35,623
8851,55,367,112,19,31,624
8852,55,367,112,19,31,625
8853,55,359,111,22,39,626
8854,55,359,111,22,39,627
8855,55,353,115,20,38,628
8856,55,353,114,21,39,629
8857,55,346,116,21,39,630
8858,55,346,116,21,39,631
8859,55,342,116,22,41,632
8860,55,334,118,23,39,633
8861,55,335,118,23,37,634
8862,55,326,120,23,43,635
8863,55,326,120,23,43,636
8864,55,318,120,25,43,637
8865,55,318,120,25,43,638
8866,55,309,123,24,44,639
8867,55,309,123,24,44,640
8868,55,300,124,26,47,641
8869,55,300,124,26,47,642
8870,55,296,125,26,47,643
8871,55,453,86,16,25,587
8872,55,453,86,16,25,588
8873,55,450,88,16,24,589
8874,55,450,88,16,24,590
8875,55,446,88,17,26,591
8876,55,446,88,17,26,592
8877,55,443,89,17,26,593
8878,55,443,89,17,26,594
8879,55,438,90,17,27,595
8880,55,438,90,17,27,596
8881,55,437,90,18,26,597
8882,55,432,92,17,28,598
8883,55,432,92,17,28,599
8884,55,428,94,16,28,600
8885,55,428,94,16,28,601
8886,55,425,95,17,28,602
8887,55,425,95,17,28,603
8888,55,419,96,18,30,604
8889,55,419,96,18,30,605
8890,55,415,98,17,31,606
8891,55,415,98,17,31,607
8892,55,412,98,18,32,608
8893,55,406,99,19,34,609
8894,55,406,99,19,34,610
8895,55,403,101,18,32,611
8896,55,403,101,18,32,612
8897,55,398,103,17,31,613
8898,55,398,103,17,31,614
8899,55,391,105,17,32,615
8900,55,391,105,17,32,616
8901,55,386,106,18,34,617
8902,55,386,106,18,34,618
8903,55,383,108,18,30,619
8904,55,383,108,18,30,620
8905,55,379,109,18,29,621
8906,55,373,111,17,35,622
8907,55,373,111,17,35,623
8908,55,367,112,19,31,624
8909,55,367,112,19,31,625
8910,55,359,111,22,39,626
8911,55,359,111,22,39,627
8912,55,353,115,20,38,628
8913,55,353,114,21,39,629
8914,55,346,116,21,39,630
8915,55,346,116,21,39,631
8916,55,342,116,22,41,632
8917,55,334,118,23,39,633
8918,55,335,118,23,37,634
8919,55,326,120,23,43,635
8920,55,326,120,23,43,636
8921,55,318,120,25,43,637
8922,55,318,120,25,43,638
8923,55,309,123,24,44,639
8924,55,309,123,24,44,640
8925,55,300,124,26,47,641
8926,55,300,124,26,47,642
8927,55,296,125,26,47,643
8928,55,453,86,16,25,587
8929,55,453,86,16,25,588
8930,55,450,88,16,24,589
8931,55,450,88,16,24,590
8932,55,446,88,17,26,591
8933,55,446,88,17,26,592
8934,55,443,89,17,26,593
8935,55,443,89,17,26,594
8936,55,438,90,17,27,595
8937,55,438,90,17,27,596
8938,55,437,90,18,26,597
8939,55,432,92,17,28,598
8940,55,432,92,17,28,599
8941,55,428,94,16,28,600
8942,55,428,94,16,28,601
8943,55,425,95,17,28,602
8944,55,425,95,17,28,603
8945,55,419,96,18,30,604
8946,55,419,96,18,30,605
8947,55,415,98,17,31,606
8948,55,415,98,17,31,607
8949,55,412,98,18,32,608
8950,55,406,99,19,34,609
8951,55,406,99,19,34,610
8952,55,403,101,18,32,611
8953,55,403,101,18,32,612
8954,55,398,103,17,31,613
8955,55,398,103,17,31,614
8956,55,391,105,17,32,615
8957,55,391,105,17,32,616
8958,55,386,106,18,34,617
8959,55,386,106,18,34,618
8960,55,383,108,18,30,619
8961,55,383,108,18,30,620
8962,55,379,109,18,29,621
8963,55,373,111,17,35,622
8964,55,373,111,17,35,623
8965,55,367,112,19,31,624
8966,55,367,112,19,31,625
8967,55,359,111,22,39,626
8968,55,359,111,22,39,627
8969,55,353,115,20,38,628
8970,55,353,114,21,39,629
8971,55,346,116,21,39,630
8972,55,346,116,21,39,631
8973,55,342,116,22,41,632
8974,55,334,118,23,39,633
8975,55,335,118,23,37,634
8976,55,326,120,23,43,635
8977,55,326,120,23,43,636
8978,55,318,120,25,43,637
8979,55,318,120,25,43,638
8980,55,309,123,24,44,639
8981,55,309,123,24,44,640
8982,55,300,124,26,47,641
8983,55,300,124,26,47,642
8984,55,296,125,26,47,643
8985,55,453,86,16,25,587
8986,55,453,86,16,25,588
8987,55,450,88,16,24,589
8988,55,450,88,16,24,590
8989,55,446,88,17,26,591
8990,55,446,88,17,26,592
8991,55,443,89,17,26,593
8992,55,443,89,17,26,594
8993,55,438,90,17,27,595
8994,55,438,90,17,27,596
8995,55,437,90,18,26,597
8996,55,432,92,17,28,598
8997,55,432,92,17,28,599
8998,55,428,94,16,28,600
8999,55,428,94,16,28,601
9000,55,425,95,17,28,602
9001,55,425,95,17,28,603
9002,55,419,96,18,30,604
9003,55,419,96,18,30,605
9004,55,415,98,17,31,606
9005,55,415,98,17,31,607
9006,55,412,98,18,32,608
9007,55,406,99,19,34,609
9008,55,406,99,19,34,610
9009,55,403,101,18,32,611
9010,55,403,101,18,32,612
9011,55,398,103,17,31,613
9012,55,398,103,17,31,614
9013,55,391,105,17,32,615
9014,55,391,105,17,32,616
9015,55,386,106,18,34,617
9016,55,386,106,18,34,618
9017,55,383,108,18,30,619
9018,55,383,108,18,30,620
9019,55,379,109,18,29,621
9020,55,373,111,17,35,622
9021,55,373,111,17,35,623
9022,55,367,112,19,31,624
9023,55,367,112,19,31,625
9024,55,359,111,22,39,626
9025,55,359,111,22,39,627
9026,55,353,115,20,38,628
9027,55,353,114,21,39,629
9028,55,346,116,21,39,630
9029,55,346,116,21,39,631
9030,55,342,116,22,41,632
9031,55,334,118,23,39,633
9032,55,335,118,23,37,634
9033,55,326,120,23,43,635
9034,55,326,120,23,43,636
9035,55,318,120,25,43,637
9036,55,318,120,25,43,638
9037,55,309,123,24,44,639
9038,55,309,123,24,44,640
9039,55,300,124,26,47,641
9040,55,300,124,26,47,642
9041,55,296,125,26,47,643
9042,55,453,86,16,25,587
9043,55,453,86,16,25,588
9044,55,450,88,16,24,589
9045,55,450,88,16,24,590
9046,55,446,88,17,26,591
9047,55,446,88,17,26,592
9048,55,443,89,17,26,593
9049,55,443,89,17,26,594
9050,55,438,90,17,27,595
9051,55,438,90,17,27,596
9052,55,437,90,18,26,597
9053,55,432,92,17,28,598
9054,55,432,92,17,28,599
9055,55,428,94,16,28,600
9056,55,428,94,16,28,601
9057,55,425,95,17,28,602
9058,55,425,95,17,28,603
9059,55,419,96,18,30,604
9060,55,419,96,18,30,605
9061,55,415,98,17,31,606
9062,55,415,98,17,31,607
9063,55,412,98,18,32,608
9064,55,406,99,19,34,609
9065,55,406,99,19,34,610
9066,55,403,101,18,32,611
9067,55,403,101,18,32,612
9068,55,398,103,17,31,613
9069,55,398,103,17,31,614
9070,55,391,105,17,32,615
9071,55,391,105,17,32,616
9072,55,386,106,18,34,617
9073,55,386,106,18,34,618
9074,55,383,108,18,30,619
9075,55,383,108,18,30,620
9076,55,379,109,18,29,621
9077,55,373,111,17,35,622
9078,55,373,111,17,35,623
9079,55,367,112,19,31,624
9080,55,367,112,19,31,625
9081,55,359,111,22,39,626
9082,55,359,111,22,39,627
9083,55,353,115,20,38,628
9084,55,353,114,21,39,629
9085,55,346,116,21,39,630
9086,55,346,116,21,39,631
9087,55,342,116,22,41,632
9088,55,334,118,23,39,633
9089,55,335,118,23,37,634
9090,55,326,120,23,43,635
9091,55,326,120,23,43,636
9092,55,318,120,25,43,637
9093,55,318,120,25,43,638
9094,55,309,123,24,44,639
9095,55,309,123,24,44,640
9096,55,300,124,26,47,641
9097,55,300,124,26,47,642
9098,55,296,125,26,47,643
9099,55,453,86,16,25,587
9100,55,453,86,16,25,588
9101,55,450,88,16,24,589
9102,55,450,88,16,24,590
9103,55,446,88,17,26,591
9104,55,446,88,17,26,592
9105,55,443,89,17,26,593
9106,55,443,89,17,26,594
9107,55,438,90,17,27,595
9108,55,438,90,17,27,596
9109,55,437,90,18,26,597
9110,55,432,92,17,28,598
9111,55,432,92,17,28,599
9112,55,428,94,16,28,600
9113,55,428,94,16,28,601
9114,55,425,95,17,28,602
9115,55,425,95,17,28,603
9116,55,419,96,18,30,604
9117,55,419,96,18,30,605
9118,55,415,98,17,31,606
9119,55,415,98,17,31,607
9120,55,412,98,18,32,608
9121,55,406,99,19,34,609
9122,55,406,99,19,34,610
9123,55,403,101,18,32,611
9124,55,403,101,18,32,612
9125,55,398,103,17,31,613
9126,55,398,103,17,31,614
9127,55,391,105,17,32,615
9128,55,391,105,17,32,616
9129,55,386,106,18,34,617
9130,55,386,106,18,34,618
9131,55,383,108,18,30,619
9132,55,383,108,18,30,620
9133,55,379,109,18,29,621
9134,55,373,111,17,35,622
9135,55,373,111,17,35,623
9136,55,367,112,19,31,624
9137,55,367,112,19,31,625
9138,55,359,111,22,39,626
9139,55,359,111,22,39,627
9140,55,353,115,20,38,628
9141,55,353,114,21,39,629
9142,55,346,116,21,39,630
9143,55,346,116,21,39,631
9144,55,342,116,22,41,632
9145,55,334,118,23,39,633
9146,55,335,118,23,37,634
9147,55,326,120,23,43,635
9148,55,326,120,23,43,636
9149,55,318,120,25,43,637
9150,55,318,120,25,43,638
9151,55,309,123,24,44,639
9152,55,309,123,24,44,640
9153,55,300,124,26,47,641
9154,55,300,124,26,47,642
9155,55,296,125,26,47,643
9156,55,453,86,16,25,587
9157,55,453,86,16,25,588
9158,55,450,88,16,24,589
9159,55,450,88,16,24,590
9160,55,446,88,17,26,591
9161,55,446,88,17,26,592
9162,55,443,89,17,26,593
9163,55,443,89,17,26,594
9164,55,438,90,17,27,595
9165,55,438,90,17,27,596
9166,55,437,90,18,26,597
9167,55,432,92,17,28,598
9168,55,432,92,17,28,599
9169,55,428,94,16,28,600
9170,55,428,94,16,28,601
9171,55,425,95,17,28,602
9172,55,425,95,17,28,603
9173,55,419,96,18,30,604
9174,55,419,96,18,30,605
9175,55,415,98,17,31,606
9176,55,415,98,17,31,607
9177,55,412,98,18,32,608
9178,55,406,99,19,34,609
9179,55,406,99,19,34,610
9180,55,403,101,18,32,611
9181,55,403,101,18,32,612
9182,55,398,103,17,31,613
9183,55,398,103,17,31,614
9184,55,391,105,17,32,615
9185,55,391,105,17,32,616
9186,55,386,106,18,34,617
9187,55,386,106,18,34,618
9188,55,383,108,18,30,619
9189,55,383,108,18,30,620
9190,55,379,109,18,29,621
9191,55,373,111,17,35,622
9192,55,373,111,17,35,623
9193,55,367,112,19,31,624
9194,55,367,112,19,31,625
9195,55,359,111,22,39,626
9196,55,359,111,22,39,627
9197,55,353,115,20,38,628
9198,55,353,114,21,39,629
9199,55,346,116,21,39,630
9200,55,346,116,21,39,631
9201,55,342,116,22,41,632
9202,55,334,118,23,39,633
9203,55,335,118,23,37,634
9204,55,326,120,23,43,635
9205,55,326,120,23,43,636
9206,55,318,120,25,43,637
9207,55,318,120,25,43,638
9208,55,309,123,24,44,639
9209,55,309,123,24,44,640
9210,55,300,124,26,47,641
9211,55,300,124,26,47,642
9212,55,296,125,26,47,643
9213,55,453,86,16,25,587
9214,55,453,86,16,25,588
9215,55,450,88,16,24,589
9216,55,450,88,16,24,590
9217,55,446,88,17,26,591
9218,55,446,88,17,26,592
9219,55,443,89,17,26,593
9220,55,443,89,17,26,594
9221,55,438,90,17,27,595
9222,55,438,90,17,27,596
9223,55,437,90,18,26,597
9224,55,432,92,17,28,598
9225,55,432,92,17,28,599
9226,55,428,94,16,28,600
9227,55,428,94,16,28,601
9228,55,425,95,17,28,602
9229,55,425,95,17,28,603
9230,55,419,96,18,30,604
9231,55,419,96,18,30,605
9232,55,415,98,17,31,606
9233,55,415,98,17,31,607
9234,55,412,98,18,32,608
9235,55,406,99,19,34,609
9236,55,406,99,19,34,610
9237,55,403,101,18,32,611
9238,55,403,101,18,32,612
9239,55,398,103,17,31,613
9240,55,398,103,17,31,614
9241,55,391,105,17,32,615
9242,55,391,105,17,32,616
9243,55,386,106,18,34,617
9244,55,386,106,18,34,618
9245,55,383,108,18,30,619
9246,55,383,108,18,30,620
9247,55,379,109,18,29,621
9248,55,373,111,17,35,622
9249,55,373,111,17,35,623
9250,55,367,112,19,31,624
9251,55,367,112,19,31,625
9252,55,359,111,22,39,626
9253,55,359,111,22,39,627
9254,55,353,115,20,38,628
9255,55,353,114,21,39,629
9256,55,346,116,21,39,630
9257,55,346,116,21,39,631
9258,55,342,116,22,41,632
9259,55,334,118,23,39,633
9260,55,335,118,23,37,634
9261,55,326,120,23,43,635
9262,55,326,120,23,43,636
9263,55,318,120,25,43,637
9264,55,318,120,25,43,638
9265,55,309,123,24,44,639
9266,55,309,123,24,44,640
9267,55,300,124,26,47,641
9268,55,300,124,26,47,642
9269,55,296,125,26,47,643
9270,55,453,86,16,25,587
9271,55,453,86,16,25,588
9272,55,450,88,16,24,589
9273,55,450,88,16,24,590
9274,55,446,88,17,26,591
9275,55,446,88,17,26,592
9276,55,443,89,17,26,593
9277,55,443,89,17,26,594
9278,55,438,90,17,27,595
9279,55,438,90,17,27,596
9280,55,437,90,18,26,597
9281,55,419,96,18,30,604
9282,55,419,96,18,30,605
9283,55,415,98,17,31,606
9284,55,415,98,17,31,607
9285,55,412,98,18,32,608
9286,55,406,99,19,34,609
9287,55,406,99,19,34,610
9288,55,403,101,18,32,611
9289,55,403,101,18,32,612
9290,55,379,109,18,29,621
9291,55,373,111,17,35,622
9292,55,373,111,17,35,623
9293,55,367,112,19,31,624
9294,55,367,112,19,31,625
9295,55,359,111,22,39,626
9296,55,359,111,22,39,627
9297,55,353,114,21,39,629
9298,55,391,105,17,32,615
9299,55,391,105,17,32,616
9300,55,386,106,18,34,617
9301,55,386,106,18,34,618
9302,55,383,108,18,30,619
9303,55,383,108,18,30,620
9304,55,326,120,23,43,635
9305,55,326,120,23,43,636
9306,55,318,120,25,43,637
9307,55,318,120,25,43,638
9308,55,309,123,24,44,639
