,obj,x,y,height,width,frame
14230,685,589,311,27,40,7428
14231,685,589,311,27,40,7429
14232,685,588,309,29,38,7430
14233,685,585,303,34,38,7431
14234,685,585,303,34,38,7432
14235,685,583,297,36,37,7433
14236,685,582,297,36,38,7434
14237,685,579,291,36,37,7435
14238,685,580,291,36,36,7436
14239,685,577,287,34,36,7437
14240,685,577,287,34,36,7438
14241,685,573,281,34,37,7439
14242,685,573,281,34,37,7440
14243,685,572,276,33,34,7441
14244,685,572,277,31,34,7442
14245,685,571,271,31,32,7443
14246,685,571,271,31,32,7444
14247,685,569,268,32,32,7445
14248,685,569,268,32,32,7446
14249,685,568,264,30,29,7447
14250,685,568,264,30,29,7448
14251,685,564,260,29,31,7449
14252,685,564,260,29,31,7450
14253,685,564,260,29,31,7451
14254,685,588,294,34,35,7456
14255,685,587,294,34,36,7457
14256,685,584,291,31,35,7458
14257,685,584,293,29,35,7459
14258,685,582,283,33,34,7460
14259,685,582,283,33,34,7461
14260,685,580,278,33,34,7462
14261,685,579,277,33,34,7463
14262,685,577,272,34,34,7464
14263,685,577,272,34,34,7465
14264,685,574,269,32,34,7466
14265,685,574,269,32,34,7467
14266,685,572,266,29,35,7468
14267,685,572,267,28,35,7469
14268,685,571,260,30,31,7470
14269,685,570,260,30,32,7471
14270,685,569,258,28,30,7472
14271,685,569,258,28,30,7473
14272,685,567,254,27,31,7474
14273,685,567,254,27,31,7475
14274,685,564,249,28,32,7476
14275,685,564,249,28,32,7477
14276,685,562,246,27,31,7478
14277,685,562,246,27,31,7479
14278,685,562,245,26,31,7480
14279,685,560,243,24,31,7481
14280,685,560,243,24,31,7482
14281,685,560,243,24,31,7483
14282,685,560,237,25,30,7484
14283,685,559,237,25,30,7485
14284,685,558,234,24,29,7486
14285,685,558,234,24,29,7487
14286,685,556,231,23,27,7488
14287,685,556,231,23,27,7489
14288,685,554,229,22,27,7490
14289,685,554,229,22,27,7491
14290,685,553,226,21,27,7492
14291,685,553,226,22,28,7493
14292,685,551,223,21,30,7494
14293,685,551,223,21,30,7495
14294,685,550,220,21,27,7496
14295,685,550,220,22,27,7497
14296,685,549,218,21,27,7498
14297,685,549,218,21,26,7499
14298,685,589,311,27,40,7428
14299,685,589,311,27,40,7429
14300,685,588,309,29,38,7430
14301,685,585,303,34,38,7431
14302,685,585,303,34,38,7432
14303,685,583,297,36,37,7433
14304,685,582,297,36,38,7434
14305,685,579,291,36,37,7435
14306,685,580,291,36,36,7436
14307,685,577,287,34,36,7437
14308,685,577,287,34,36,7438
14309,685,573,281,34,37,7439
14310,685,573,281,34,37,7440
14311,685,572,276,33,34,7441
14312,685,572,277,31,34,7442
14313,685,571,271,31,32,7443
14314,685,571,271,31,32,7444
14315,685,569,268,32,32,7445
14316,685,569,268,32,32,7446
14317,685,568,264,30,29,7447
14318,685,568,264,30,29,7448
14319,685,564,260,29,31,7449
14320,685,564,260,29,31,7450
14321,685,564,260,29,31,7451
14322,685,588,294,34,35,7456
14323,685,587,294,34,36,7457
14324,685,584,291,31,35,7458
14325,685,584,293,29,35,7459
14326,685,582,283,33,34,7460
14327,685,582,283,33,34,7461
14328,685,580,278,33,34,7462
14329,685,579,277,33,34,7463
14330,685,577,272,34,34,7464
14331,685,577,272,34,34,7465
14332,685,574,269,32,34,7466
14333,685,574,269,32,34,7467
14334,685,572,266,29,35,7468
14335,685,572,267,28,35,7469
14336,685,571,260,30,31,7470
14337,685,570,260,30,32,7471
14338,685,569,258,28,30,7472
14339,685,569,258,28,30,7473
14340,685,567,254,27,31,7474
14341,685,567,254,27,31,7475
14342,685,564,249,28,32,7476
14343,685,564,249,28,32,7477
14344,685,562,246,27,31,7478
14345,685,562,246,27,31,7479
14346,685,562,245,26,31,7480
14347,685,560,243,24,31,7481
14348,685,560,243,24,31,7482
14349,685,560,243,24,31,7483
14350,685,560,237,25,30,7484
14351,685,559,237,25,30,7485
14352,685,558,234,24,29,7486
14353,685,558,234,24,29,7487
14354,685,556,231,23,27,7488
14355,685,556,231,23,27,7489
14356,685,554,229,22,27,7490
14357,685,554,229,22,27,7491
14358,685,553,226,21,27,7492
14359,685,553,226,22,28,7493
14360,685,551,223,21,30,7494
14361,685,551,223,21,30,7495
14362,685,550,220,21,27,7496
14363,685,550,220,22,27,7497
14364,685,549,218,21,27,7498
14365,685,549,218,21,26,7499
14366,685,589,311,27,40,7428
14367,685,589,311,27,40,7429
14368,685,588,309,29,38,7430
14369,685,585,303,34,38,7431
14370,685,585,303,34,38,7432
14371,685,583,297,36,37,7433
14372,685,582,297,36,38,7434
14373,685,579,291,36,37,7435
14374,685,580,291,36,36,7436
14375,685,577,287,34,36,7437
14376,685,577,287,34,36,7438
14377,685,573,281,34,37,7439
14378,685,573,281,34,37,7440
14379,685,572,276,33,34,7441
14380,685,572,277,31,34,7442
14381,685,571,271,31,32,7443
14382,685,571,271,31,32,7444
14383,685,569,268,32,32,7445
14384,685,569,268,32,32,7446
14385,685,568,264,30,29,7447
14386,685,568,264,30,29,7448
14387,685,564,260,29,31,7449
14388,685,564,260,29,31,7450
14389,685,564,260,29,31,7451
14390,685,588,294,34,35,7456
14391,685,587,294,34,36,7457
14392,685,584,291,31,35,7458
14393,685,584,293,29,35,7459
14394,685,582,283,33,34,7460
14395,685,582,283,33,34,7461
14396,685,580,278,33,34,7462
14397,685,579,277,33,34,7463
14398,685,577,272,34,34,7464
14399,685,577,272,34,34,7465
14400,685,574,269,32,34,7466
14401,685,574,269,32,34,7467
14402,685,572,266,29,35,7468
14403,685,572,267,28,35,7469
14404,685,571,260,30,31,7470
14405,685,570,260,30,32,7471
14406,685,569,258,28,30,7472
14407,685,569,258,28,30,7473
14408,685,567,254,27,31,7474
14409,685,567,254,27,31,7475
14410,685,564,249,28,32,7476
14411,685,564,249,28,32,7477
14412,685,562,246,27,31,7478
14413,685,562,246,27,31,7479
14414,685,562,245,26,31,7480
14415,685,560,243,24,31,7481
14416,685,560,243,24,31,7482
14417,685,560,243,24,31,7483
14418,685,560,237,25,30,7484
14419,685,559,237,25,30,7485
14420,685,558,234,24,29,7486
14421,685,558,234,24,29,7487
14422,685,556,231,23,27,7488
14423,685,556,231,23,27,7489
14424,685,554,229,22,27,7490
14425,685,554,229,22,27,7491
14426,685,553,226,21,27,7492
14427,685,553,226,22,28,7493
14428,685,551,223,21,30,7494
14429,685,551,223,21,30,7495
14430,685,550,220,21,27,7496
14431,685,550,220,22,27,7497
14432,685,549,218,21,27,7498
14433,685,549,218,21,26,7499
14434,685,589,311,27,40,7428
14435,685,589,311,27,40,7429
14436,685,588,309,29,38,7430
14437,685,585,303,34,38,7431
14438,685,585,303,34,38,7432
14439,685,583,297,36,37,7433
14440,685,582,297,36,38,7434
14441,685,579,291,36,37,7435
14442,685,580,291,36,36,7436
14443,685,577,287,34,36,7437
14444,685,577,287,34,36,7438
14445,685,573,281,34,37,7439
14446,685,573,281,34,37,7440
14447,685,572,276,33,34,7441
14448,685,572,277,31,34,7442
14449,685,571,271,31,32,7443
14450,685,571,271,31,32,7444
14451,685,569,268,32,32,7445
14452,685,569,268,32,32,7446
14453,685,568,264,30,29,7447
14454,685,568,264,30,29,7448
14455,685,564,260,29,31,7449
14456,685,564,260,29,31,7450
14457,685,564,260,29,31,7451
14458,685,588,294,34,35,7456
14459,685,587,294,34,36,7457
14460,685,584,291,31,35,7458
14461,685,584,293,29,35,7459
14462,685,582,283,33,34,7460
14463,685,582,283,33,34,7461
14464,685,580,278,33,34,7462
14465,685,579,277,33,34,7463
14466,685,577,272,34,34,7464
14467,685,577,272,34,34,7465
14468,685,574,269,32,34,7466
14469,685,574,269,32,34,7467
14470,685,572,266,29,35,7468
14471,685,572,267,28,35,7469
14472,685,571,260,30,31,7470
14473,685,570,260,30,32,7471
14474,685,569,258,28,30,7472
14475,685,569,258,28,30,7473
14476,685,567,254,27,31,7474
14477,685,567,254,27,31,7475
14478,685,564,249,28,32,7476
14479,685,564,249,28,32,7477
14480,685,562,246,27,31,7478
14481,685,562,246,27,31,7479
14482,685,562,245,26,31,7480
14483,685,560,243,24,31,7481
14484,685,560,243,24,31,7482
14485,685,560,243,24,31,7483
14486,685,560,237,25,30,7484
14487,685,559,237,25,30,7485
14488,685,558,234,24,29,7486
14489,685,558,234,24,29,7487
14490,685,556,231,23,27,7488
14491,685,556,231,23,27,7489
14492,685,554,229,22,27,7490
14493,685,554,229,22,27,7491
14494,685,553,226,21,27,7492
14495,685,553,226,22,28,7493
14496,685,551,223,21,30,7494
14497,685,551,223,21,30,7495
14498,685,550,220,21,27,7496
14499,685,550,220,22,27,7497
14500,685,549,218,21,27,7498
