,obj,x,y,height,width,frame
655136,4447,44,167,33,62,7651
655137,4447,44,167,33,62,7652
655138,4447,39,169,34,60,7653
655139,4447,39,169,34,60,7654
655140,4447,36,171,34,61,7655
655141,4447,36,171,34,61,7656
655142,4447,30,173,33,64,7657
655143,4447,30,173,33,64,7658
655144,4447,26,175,32,64,7659
655145,4447,26,175,32,64,7660
655146,4447,23,174,35,61,7661
655147,4447,23,174,36,61,7662
655148,4447,18,176,35,61,7663
655149,4447,18,176,35,61,7664
655150,4447,12,177,34,67,7665
655151,4447,12,177,34,67,7666
655152,4447,9,181,33,63,7667
655153,4447,9,181,33,63,7668
655154,4447,4,182,34,67,7669
655155,4447,4,182,34,67,7670
655156,4447,0,184,33,65,7671
655157,4447,0,184,33,65,7672
655158,4447,48,167,32,54,7648
655159,4447,48,167,32,54,7649
655160,4447,44,167,33,62,7650
655161,4447,44,167,33,62,7651
655162,4447,44,167,33,62,7652
655163,4447,39,169,34,60,7653
655164,4447,39,169,34,60,7654
655165,4447,36,171,34,61,7655
655166,4447,36,171,34,61,7656
655167,4447,30,173,33,64,7657
655168,4447,30,173,33,64,7658
655169,4447,26,175,32,64,7659
655170,4447,26,175,32,64,7660
655171,4447,23,174,35,61,7661
655172,4447,23,174,36,61,7662
655173,4447,18,176,35,61,7663
655174,4447,18,176,35,61,7664
655175,4447,12,177,34,67,7665
655176,4447,12,177,34,67,7666
655177,4447,9,181,33,63,7667
655178,4447,9,181,33,63,7668
655179,4447,4,182,34,67,7669
655180,4447,4,182,34,67,7670
655181,4447,0,184,33,65,7671
655182,4447,0,184,33,65,7672
655183,4447,48,167,32,54,7648
655184,4447,48,167,32,54,7649
655185,4447,44,167,33,62,7650
655186,4447,44,167,33,62,7651
655187,4447,44,167,33,62,7652
655188,4447,39,169,34,60,7653
655189,4447,39,169,34,60,7654
655190,4447,36,171,34,61,7655
655191,4447,36,171,34,61,7656
655192,4447,30,173,33,64,7657
655193,4447,30,173,33,64,7658
655194,4447,26,175,32,64,7659
655195,4447,26,175,32,64,7660
655196,4447,23,174,35,61,7661
655197,4447,23,174,36,61,7662
655198,4447,18,176,35,61,7663
655199,4447,18,176,35,61,7664
655200,4447,12,177,34,67,7665
655201,4447,12,177,34,67,7666
655202,4447,9,181,33,63,7667
655203,4447,9,181,33,63,7668
655204,4447,4,182,34,67,7669
655205,4447,4,182,34,67,7670
655206,4447,0,184,33,65,7671
655207,4447,0,184,33,65,7672
655208,4447,48,167,32,54,7648
655209,4447,48,167,32,54,7649
655210,4447,44,167,33,62,7650
655211,4447,44,167,33,62,7651
655212,4447,44,167,33,62,7652
655213,4447,39,169,34,60,7653
655214,4447,39,169,34,60,7654
655215,4447,36,171,34,61,7655
655216,4447,36,171,34,61,7656
655217,4447,30,173,33,64,7657
655218,4447,30,173,33,64,7658
655219,4447,26,175,32,64,7659
655220,4447,26,175,32,64,7660
655221,4447,23,174,35,61,7661
655222,4447,23,174,36,61,7662
655223,4447,18,176,35,61,7663
655224,4447,18,176,35,61,7664
655225,4447,12,177,34,67,7665
655226,4447,12,177,34,67,7666
655227,4447,9,181,33,63,7667
655228,4447,9,181,33,63,7668
655229,4447,4,182,34,67,7669
655230,4447,4,182,34,67,7670
655231,4447,0,184,33,65,7671
655232,4447,0,184,33,65,7672
655233,4447,48,167,32,54,7648
655234,4447,48,167,32,54,7649
655235,4447,44,167,33,62,7650
655236,4447,44,167,33,62,7651
655237,4447,44,167,33,62,7652
655238,4447,39,169,34,60,7653
655239,4447,39,169,34,60,7654
655240,4447,36,171,34,61,7655
655241,4447,36,171,34,61,7656
655242,4447,30,173,33,64,7657
655243,4447,30,173,33,64,7658
655244,4447,26,175,32,64,7659
655245,4447,26,175,32,64,7660
655246,4447,23,174,35,61,7661
655247,4447,23,174,36,61,7662
655248,4447,18,176,35,61,7663
655249,4447,18,176,35,61,7664
655250,4447,12,177,34,67,7665
655251,4447,12,177,34,67,7666
655252,4447,9,181,33,63,7667
655253,4447,9,181,33,63,7668
655254,4447,4,182,34,67,7669
655255,4447,4,182,34,67,7670
655256,4447,0,184,33,65,7671
655257,4447,0,184,33,65,7672
655258,4447,48,167,32,54,7648
655259,4447,48,167,32,54,7649
655260,4447,44,167,33,62,7650
655261,4447,44,167,33,62,7651
655262,4447,44,167,33,62,7652
655263,4447,39,169,34,60,7653
655264,4447,39,169,34,60,7654
655265,4447,36,171,34,61,7655
655266,4447,36,171,34,61,7656
655267,4447,30,173,33,64,7657
655268,4447,30,173,33,64,7658
655269,4447,26,175,32,64,7659
655270,4447,26,175,32,64,7660
655271,4447,23,174,35,61,7661
655272,4447,23,174,36,61,7662
655273,4447,18,176,35,61,7663
655274,4447,18,176,35,61,7664
655275,4447,12,177,34,67,7665
655276,4447,12,177,34,67,7666
655277,4447,9,181,33,63,7667
655278,4447,9,181,33,63,7668
655279,4447,4,182,34,67,7669
655280,4447,4,182,34,67,7670
655281,4447,0,184,33,65,7671
655282,4447,0,184,33,65,7672
655283,4447,48,167,32,54,7648
655284,4447,48,167,32,54,7649
655285,4447,44,167,33,62,7650
655286,4447,44,167,33,62,7651
655287,4447,44,167,33,62,7652
655288,4447,39,169,34,60,7653
655289,4447,39,169,34,60,7654
655290,4447,36,171,34,61,7655
655291,4447,36,171,34,61,7656
655292,4447,30,173,33,64,7657
655293,4447,30,173,33,64,7658
655294,4447,26,175,32,64,7659
655295,4447,26,175,32,64,7660
655296,4447,23,174,35,61,7661
655297,4447,23,174,36,61,7662
655298,4447,18,176,35,61,7663
655299,4447,18,176,35,61,7664
655300,4447,12,177,34,67,7665
655301,4447,12,177,34,67,7666
655302,4447,9,181,33,63,7667
655303,4447,9,181,33,63,7668
655304,4447,4,182,34,67,7669
655305,4447,4,182,34,67,7670
655306,4447,0,184,33,65,7671
655307,4447,0,184,33,65,7672
655308,4447,48,167,32,54,7648
655309,4447,48,167,32,54,7649
655310,4447,44,167,33,62,7650
655311,4447,44,167,33,62,7651
655312,4447,44,167,33,62,7652
655313,4447,39,169,34,60,7653
655314,4447,39,169,34,60,7654
655315,4447,36,171,34,61,7655
655316,4447,36,171,34,61,7656
655317,4447,30,173,33,64,7657
655318,4447,30,173,33,64,7658
655319,4447,26,175,32,64,7659
655320,4447,26,175,32,64,7660
655321,4447,23,174,35,61,7661
655322,4447,23,174,36,61,7662
655323,4447,18,176,35,61,7663
655324,4447,18,176,35,61,7664
655325,4447,12,177,34,67,7665
655326,4447,12,177,34,67,7666
655327,4447,9,181,33,63,7667
655328,4447,9,181,33,63,7668
655329,4447,4,182,34,67,7669
655330,4447,4,182,34,67,7670
655331,4447,0,184,33,65,7671
655332,4447,0,184,33,65,7672
655333,4447,48,167,32,54,7648
655334,4447,48,167,32,54,7649
655335,4447,44,167,33,62,7650
655336,4447,44,167,33,62,7651
655337,4447,44,167,33,62,7652
655338,4447,39,169,34,60,7653
655339,4447,39,169,34,60,7654
655340,4447,36,171,34,61,7655
655341,4447,36,171,34,61,7656
655342,4447,30,173,33,64,7657
655343,4447,30,173,33,64,7658
655344,4447,26,175,32,64,7659
655345,4447,26,175,32,64,7660
655346,4447,23,174,35,61,7661
655347,4447,23,174,36,61,7662
655348,4447,18,176,35,61,7663
655349,4447,18,176,35,61,7664
655350,4447,12,177,34,67,7665
655351,4447,12,177,34,67,7666
655352,4447,9,181,33,63,7667
655353,4447,9,181,33,63,7668
655354,4447,4,182,34,67,7669
655355,4447,4,182,34,67,7670
655356,4447,0,184,33,65,7671
655357,4447,0,184,33,65,7672
655358,4447,48,167,32,54,7648
655359,4447,48,167,32,54,7649
655360,4447,44,167,33,62,7650
655361,4447,44,167,33,62,7651
655362,4447,44,167,33,62,7652
655363,4447,39,169,34,60,7653
655364,4447,39,169,34,60,7654
655365,4447,36,171,34,61,7655
655366,4447,36,171,34,61,7656
655367,4447,30,173,33,64,7657
655368,4447,30,173,33,64,7658
655369,4447,26,175,32,64,7659
655370,4447,26,175,32,64,7660
655371,4447,23,174,35,61,7661
655372,4447,23,174,36,61,7662
655373,4447,18,176,35,61,7663
655374,4447,18,176,35,61,7664
655375,4447,12,177,34,67,7665
655376,4447,12,177,34,67,7666
655377,4447,9,181,33,63,7667
655378,4447,9,181,33,63,7668
655379,4447,4,182,34,67,7669
655380,4447,4,182,34,67,7670
655381,4447,0,184,33,65,7671
655382,4447,0,184,33,65,7672
655383,4447,48,167,32,54,7648
655384,4447,48,167,32,54,7649
655385,4447,44,167,33,62,7650
655386,4447,44,167,33,62,7651
655387,4447,44,167,33,62,7652
655388,4447,39,169,34,60,7653
655389,4447,39,169,34,60,7654
655390,4447,36,171,34,61,7655
655391,4447,36,171,34,61,7656
655392,4447,30,173,33,64,7657
655393,4447,30,173,33,64,7658
655394,4447,26,175,32,64,7659
655395,4447,26,175,32,64,7660
655396,4447,23,174,35,61,7661
655397,4447,23,174,36,61,7662
655398,4447,18,176,35,61,7663
655399,4447,18,176,35,61,7664
655400,4447,12,177,34,67,7665
655401,4447,12,177,34,67,7666
655402,4447,9,181,33,63,7667
655403,4447,9,181,33,63,7668
655404,4447,4,182,34,67,7669
655405,4447,4,182,34,67,7670
655406,4447,0,184,33,65,7671
655407,4447,0,184,33,65,7672
655408,4447,48,167,32,54,7648
655409,4447,48,167,32,54,7649
655410,4447,44,167,33,62,7650
655411,4447,44,167,33,62,7651
655412,4447,44,167,33,62,7652
655413,4447,39,169,34,60,7653
655414,4447,39,169,34,60,7654
655415,4447,36,171,34,61,7655
655416,4447,36,171,34,61,7656
655417,4447,30,173,33,64,7657
655418,4447,30,173,33,64,7658
655419,4447,26,175,32,64,7659
655420,4447,26,175,32,64,7660
655421,4447,23,174,35,61,7661
655422,4447,23,174,36,61,7662
655423,4447,18,176,35,61,7663
655424,4447,18,176,35,61,7664
655425,4447,12,177,34,67,7665
655426,4447,12,177,34,67,7666
655427,4447,9,181,33,63,7667
655428,4447,9,181,33,63,7668
655429,4447,4,182,34,67,7669
655430,4447,4,182,34,67,7670
655431,4447,0,184,33,65,7671
655432,4447,0,184,33,65,7672
655433,4447,48,167,32,54,7648
655434,4447,48,167,32,54,7649
655435,4447,44,167,33,62,7650
655436,4447,44,167,33,62,7651
655437,4447,44,167,33,62,7652
655438,4447,39,169,34,60,7653
655439,4447,39,169,34,60,7654
655440,4447,36,171,34,61,7655
655441,4447,36,171,34,61,7656
655442,4447,30,173,33,64,7657
655443,4447,30,173,33,64,7658
655444,4447,26,175,32,64,7659
655445,4447,26,175,32,64,7660
655446,4447,23,174,35,61,7661
655447,4447,23,174,36,61,7662
655448,4447,18,176,35,61,7663
655449,4447,18,176,35,61,7664
655450,4447,12,177,34,67,7665
655451,4447,12,177,34,67,7666
655452,4447,9,181,33,63,7667
655453,4447,9,181,33,63,7668
655454,4447,4,182,34,67,7669
655455,4447,4,182,34,67,7670
655456,4447,0,184,33,65,7671
655457,4447,0,184,33,65,7672
655458,4447,48,167,32,54,7648
655459,4447,48,167,32,54,7649
655460,4447,44,167,33,62,7650
655461,4447,44,167,33,62,7651
655462,4447,44,167,33,62,7652
655463,4447,39,169,34,60,7653
655464,4447,39,169,34,60,7654
655465,4447,36,171,34,61,7655
655466,4447,36,171,34,61,7656
655467,4447,30,173,33,64,7657
655468,4447,30,173,33,64,7658
655469,4447,26,175,32,64,7659
655470,4447,26,175,32,64,7660
655471,4447,23,174,35,61,7661
655472,4447,23,174,36,61,7662
655473,4447,18,176,35,61,7663
655474,4447,18,176,35,61,7664
655475,4447,12,177,34,67,7665
655476,4447,12,177,34,67,7666
655477,4447,9,181,33,63,7667
655478,4447,9,181,33,63,7668
655479,4447,4,182,34,67,7669
655480,4447,4,182,34,67,7670
655481,4447,0,184,33,65,7671
655482,4447,0,184,33,65,7672
655483,4447,36,171,34,61,7655
655484,4447,36,171,34,61,7656
655485,4447,30,173,33,64,7657
655486,4447,30,173,33,64,7658
655487,4447,26,175,32,64,7659
655488,4447,26,175,32,64,7660
655489,4447,0,184,33,65,7671
655490,4447,0,184,33,65,7672
655491,4447,23,174,35,61,7661
655492,4447,23,174,36,61,7662
655493,4447,18,176,35,61,7663
655494,4447,18,176,35,61,7664
655495,4447,12,177,34,67,7665
655496,4447,12,177,34,67,7666
655497,4447,9,181,33,63,7667
655498,4447,9,181,33,63,7668
