,obj,x,y,height,width,frame
4910,39,619,88,46,51,192
4911,39,619,88,46,51,193
4912,39,622,87,44,50,194
4913,39,622,87,44,50,195
4914,39,626,87,41,49,196
4915,39,626,87,41,49,197
4916,39,630,86,41,46,198
4917,39,630,86,41,46,199
4918,39,612,90,48,54,188
4919,39,612,90,48,54,189
4920,39,615,88,47,55,190
4921,39,615,88,47,55,191
4922,39,589,89,60,74,178
4923,39,589,89,60,73,179
4924,39,592,90,57,72,180
4925,39,592,90,57,72,181
4926,39,601,93,52,57,182
4927,39,601,93,52,57,183
4928,39,604,92,51,58,184
4929,39,604,92,51,58,185
4930,39,608,91,49,56,186
4931,39,608,91,49,56,187
4932,39,581,94,60,75,174
4933,39,581,94,60,75,175
4934,39,587,94,56,66,176
4935,39,586,93,57,67,177
4936,39,564,101,65,75,166
4937,39,564,101,65,75,167
4938,39,569,100,63,71,168
4939,39,569,100,63,71,169
4940,39,573,97,62,75,170
4941,39,573,97,62,75,171
4942,39,543,95,81,92,160
4943,39,543,95,81,92,161
4944,39,542,98,74,95,162
4945,39,557,104,64,77,164
4946,39,557,104,64,77,165
4947,39,515,110,86,95,152
4948,39,515,109,87,95,153
4949,39,524,100,91,98,154
4950,39,524,100,91,98,155
4951,39,531,106,82,87,156
4952,39,531,107,81,87,157
4953,39,535,98,85,86,158
4954,39,535,98,85,86,159
4955,39,507,104,99,109,150
4956,39,507,104,99,109,151
4957,39,467,123,101,116,142
4958,39,467,123,101,116,143
4959,39,481,121,98,112,144
4960,39,481,120,99,112,145
4961,39,491,119,92,106,146
4962,39,491,119,92,106,147
4963,39,441,128,112,133,138
4964,39,441,128,112,133,139
4965,39,459,124,110,119,140
4966,39,459,124,110,119,141
4967,39,406,137,129,145,132
4968,39,406,137,129,144,133
4969,39,421,133,118,136,134
4970,39,421,133,118,136,135
4971,39,435,134,112,131,136
4972,39,435,134,112,131,137
4973,39,376,142,139,161,128
4974,39,376,142,139,161,129
4975,39,366,138,138,175,130
4976,39,365,138,138,176,131
4977,39,500,115,91,101,148
4978,39,500,115,91,101,149
4979,39,575,94,62,82,172
4980,39,575,94,62,82,173
4981,39,632,84,41,48,200
4982,39,632,84,41,48,201
4983,39,636,84,39,44,202
4984,39,636,84,39,44,203
4985,39,638,81,41,44,204
4986,39,638,81,41,44,205
4987,39,642,82,39,45,206
4988,39,642,82,39,45,207
4989,39,643,80,39,46,208
4990,39,643,81,38,46,209
4991,39,647,79,39,42,210
4992,39,647,79,39,42,211
4993,39,650,79,35,40,212
4994,39,650,79,35,39,213
4995,39,652,79,34,38,214
4996,39,652,79,34,38,215
4997,39,652,75,37,42,216
4998,39,652,75,37,42,217
4999,39,655,74,38,41,218
5000,39,655,74,38,41,219
5001,39,659,76,34,37,220
5002,39,659,76,34,37,221
5003,39,660,76,33,37,222
5004,39,660,76,33,37,223
5005,39,661,75,32,38,224
5006,39,661,75,32,37,225
5007,39,665,69,38,36,226
5008,39,665,70,37,36,227
5009,39,666,71,34,35,228
5010,39,666,71,34,35,229
5011,39,670,68,35,33,230
5012,39,670,68,35,33,231
5013,39,670,71,28,35,232
5014,39,670,71,28,34,233
5015,39,672,72,29,34,234
5016,39,674,69,31,33,236
5017,39,674,69,31,33,237
5018,39,676,74,24,31,238
5019,39,676,74,24,31,239
5020,39,678,72,25,30,240
5021,39,678,72,25,30,241
5022,39,679,73,24,30,242
5023,39,679,73,24,30,243
5024,39,681,72,24,30,244
5025,39,681,72,24,30,245
5026,39,683,63,31,31,246
5027,39,683,63,31,31,247
5028,39,683,63,31,32,248
5029,39,684,63,31,31,249
5030,39,685,66,27,31,250
5031,39,685,64,29,32,251
5032,39,687,66,26,31,252
5033,39,687,66,26,31,253
5034,39,690,65,25,26,254
5035,39,690,65,25,26,255
5036,39,688,66,24,29,256
5037,39,688,66,24,29,257
5038,39,687,66,24,31,258
5039,39,688,66,24,30,259
5040,39,691,67,22,28,260
5041,39,691,67,22,28,261
5042,39,692,67,22,26,262
5043,39,683,64,25,36,263
5044,39,694,63,25,28,264
5045,39,694,63,25,28,265
5046,39,694,61,26,29,266
5047,39,694,61,26,29,267
5048,39,695,60,26,29,268
5049,39,696,60,26,28,269
5050,39,696,60,25,29,270
5051,39,696,60,25,28,271
5052,39,694,61,23,27,274
5053,39,694,61,23,27,275
5054,39,692,61,23,27,276
5055,39,692,61,23,27,277
5056,39,703,60,23,24,280
5057,39,703,60,23,24,281
5058,39,705,63,19,21,282
5059,39,705,63,19,21,283
5060,39,500,115,91,101,148
5061,39,500,115,91,101,149
5062,39,575,94,62,82,172
5063,39,575,94,62,82,173
5064,39,632,84,41,48,200
5065,39,632,84,41,48,201
5066,39,636,84,39,44,202
5067,39,636,84,39,44,203
5068,39,638,81,41,44,204
5069,39,638,81,41,44,205
5070,39,642,82,39,45,206
5071,39,642,82,39,45,207
5072,39,643,80,39,46,208
5073,39,643,81,38,46,209
5074,39,647,79,39,42,210
5075,39,647,79,39,42,211
5076,39,650,79,35,40,212
5077,39,650,79,35,39,213
5078,39,652,79,34,38,214
5079,39,652,79,34,38,215
5080,39,652,75,37,42,216
5081,39,652,75,37,42,217
5082,39,655,74,38,41,218
5083,39,655,74,38,41,219
5084,39,659,76,34,37,220
5085,39,659,76,34,37,221
5086,39,660,76,33,37,222
5087,39,660,76,33,37,223
5088,39,661,75,32,38,224
5089,39,661,75,32,37,225
5090,39,665,69,38,36,226
5091,39,665,70,37,36,227
5092,39,666,71,34,35,228
