190,155.5,31,41,6,22.86,92,144,135
453,105,56,22,6,28.956,42,432,94
453,105,57,22,6,28.956,42,432,94
464.5,102.5,58,21,6,28.956,41,444,92
464.5,102.5,59,21,6,28.956,41,444,92
475,101.5,60,21,6,28.956,38,456,91
475,101.5,61,21,6,28.956,38,456,91
485,99.5,62,19,6,28.956,36,467,90
489,99,64,18,6,28.956,36,471,90
498.5,97.5,65,19,6,28.956,35,481,88
498,97.5,66,19,6,28.956,36,480,88
507,96.5,67,17,6,28.956,34,490,88
507,96.5,68,17,6,28.956,34,490,88
522.5,94,71,16,6,28.956,31,507,86
522.5,94,72,16,6,28.956,31,507,86
529,93,73,16,6,28.956,30,514,85
529,93,74,16,6,28.956,30,514,85
535.5,91.5,75,15,6,28.956,29,521,84
535.5,91.5,76,15,6,28.956,29,521,84
539,90.5,77,15,6,28.956,28,525,83
545,90,78,14,6,28.956,28,531,83
545,90,79,14,6,28.956,28,531,83
409,124,78,46,8,17.145,82,368,101
409,123.5,79,45,8,17.145,82,368,101
425,120.5,80,45,8,17.145,74,388,98
425,120.5,81,45,8,17.145,74,388,98
437,119.5,82,41,8,17.145,72,401,99
437,119.5,83,41,8,17.145,72,401,99
450,116.5,84,39,8,17.145,68,416,97
449.5,116.5,85,39,8,17.145,67,416,97
385.5,128,75,48,8,45.72,85,343,104
385.5,128,76,48,8,45.72,85,343,104
394.5,127,77,48,8,45.72,83,353,103
349,137.5,71,55,8,22.86,98,300,110
349,137.5,72,55,8,22.86,98,300,110
369,134,73,52,8,22.86,90,324,108
368.5,134,74,52,8,22.86,91,323,108
306,147.5,67,57,8,34.29,112,250,119
306,147.5,68,59,8,34.29,114,249,118
325.5,143.5,69,59,8,34.29,113,269,114
326,143.5,70,59,8,34.29,114,269,114
240,163.5,62,69,8,27.432,134,173,129
240.5,163,63,68,8,27.432,133,174,129
253,159.5,64,71,8,27.432,130,188,124
280,153.5,65,65,8,27.432,118,221,121
280,153.5,66,65,8,27.432,118,221,121
171.5,180,58,78,8,45.72,161,91,141
170.5,179,59,78,8,45.72,161,90,140
70,209,52,98,8,22.86,138,1,160
70,209,53,98,8,22.86,138,1,160
92,200,54,96,8,22.86,180,2,152
92,200,55,96,8,22.86,180,2,152
131,189.5,56,87,8,22.86,168,47,146
131,189.5,57,87,8,22.86,168,47,146
36,214,49,72,8,45.72,72,0,178
36,214,50,72,8,45.72,72,0,178
48.5,208.5,51,81,8,45.72,97,0,168
424.5,66,101,18,11,15.24,29,410,57
424.5,66,102,18,11,15.24,29,410,57
413.5,70.5,105,15,11,15.24,31,398,63
413.5,70.5,106,15,11,15.24,31,398,63
410,70,107,14,11,15.24,30,395,63
404.5,70.5,108,15,11,15.24,31,389,63
404.5,70.5,109,15,11,15.24,31,389,63
398,70.5,110,15,11,15.24,32,382,63
398,70.5,111,15,11,15.24,32,382,63
372.5,72,117,16,11,19.59428571,33,356,64
372.5,72,118,16,11,19.59428571,33,356,64
363.5,71.5,119,17,11,19.59428571,31,348,63
363,71.5,120,17,11,19.59428571,32,347,63
360,72.5,121,17,11,19.59428571,32,344,64
353,72,122,18,11,19.59428571,36,335,63
353,72,123,18,11,19.59428571,36,335,63
346,73,124,18,11,11.43,38,327,64
345.5,73,125,18,11,11.43,37,327,64
337,73,126,18,11,11.43,38,318,64
337,73,127,18,11,11.43,38,318,64
328.5,74.5,128,19,11,11.43,39,309,65
328.5,74.5,129,19,11,11.43,39,309,65
319.5,74.5,130,19,11,11.43,39,300,65
319.5,74.5,131,19,11,11.43,39,300,65
309.5,74.5,132,21,11,12.46909091,41,289,64
309.5,74.5,133,21,11,12.46909091,41,289,64
305,75,134,20,11,12.46909091,42,284,65
294.5,76,135,20,11,12.46909091,43,273,66
294.5,76,136,20,11,12.46909091,43,273,66
284.5,77,137,22,11,12.46909091,43,263,66
284.5,77,138,22,11,12.46909091,43,263,66
273.5,77.5,139,21,11,12.46909091,45,251,67
274,78,140,20,11,12.46909091,46,251,68
262,79,141,22,11,12.46909091,48,238,68
262,79,142,22,11,12.46909091,48,238,68
250.5,79,143,24,11,12.46909091,49,226,67
250.5,79,144,24,11,12.46909091,49,226,67
238,80.5,145,25,11,12.46909091,50,213,68
238,80.5,146,25,11,12.46909091,50,213,68
232,81,147,24,11,12.46909091,50,207,69
219,81.5,148,25,11,12.46909091,52,193,69
219,81.5,149,25,11,12.46909091,52,193,69
192,86,150,18,11,12.46909091,28,178,77
192,86,151,18,11,12.46909091,28,178,77
190.5,82,152,30,11,12.46909091,55,163,67
190.5,82,153,30,11,12.46909091,55,163,67
164,90.5,154,17,11,11.43,34,147,82
164,90.5,155,17,11,11.43,34,147,82
161,85,156,30,11,11.43,60,131,70
161,85,157,30,11,11.43,60,131,70
146,85,158,34,11,11.43,64,114,68
146,85,159,34,11,11.43,64,114,68
127,90.5,160,27,11,11.43,62,96,77
128,90.5,161,27,11,11.43,64,96,77
102,92,163,30,11,17.145,68,68,77
101.5,92,164,30,11,17.145,67,68,77
83.5,93.5,165,31,11,17.145,71,48,78
83.5,93.5,166,31,11,17.145,71,48,78
62,95,167,32,11,17.145,72,26,79
62,95,168,32,11,17.145,72,26,79
42,96.5,169,33,11,17.145,74,5,80
42,96.5,170,33,11,17.145,74,5,80
30.5,99,171,34,11,27.432,61,0,82
30.5,99,172,34,11,27.432,61,0,82
19,98.5,173,31,11,27.432,38,0,83
19,99,174,30,11,27.432,38,0,84
13.5,101,175,30,11,27.432,27,0,86
155,68,92,18,12,7.033846154,52,129,59
155.5,68,93,18,12,7.033846154,51,130,59
155.5,68,94,18,12,7.033846154,51,130,59
155,67.5,95,19,12,7.033846154,52,129,58
155,67.5,96,19,12,7.033846154,52,129,58
155,67.5,97,19,12,7.033846154,52,129,58
155,67.5,98,19,12,7.033846154,52,129,58
155,68,99,18,12,7.033846154,52,129,59
155.5,68,100,18,12,7.033846154,51,130,59
155.5,68,101,18,12,7.033846154,51,130,59
155.5,68,102,18,12,7.033846154,51,130,59
155.5,68,103,18,12,7.033846154,51,130,59
155.5,68,104,18,12,7.033846154,51,130,59
155,68,92,18,12,7.033846154,52,129,59
155.5,68,93,18,12,7.033846154,51,130,59
155.5,68,94,18,12,7.033846154,51,130,59
155,67.5,95,19,12,7.033846154,52,129,58
155,67.5,96,19,12,7.033846154,52,129,58
155,67.5,97,19,12,7.033846154,52,129,58
155,67.5,98,19,12,7.033846154,52,129,58
155,68,99,18,12,7.033846154,52,129,59
155.5,68,100,18,12,7.033846154,51,130,59
155.5,68,101,18,12,7.033846154,51,130,59
155.5,68,102,18,12,7.033846154,51,130,59
155.5,68,103,18,12,7.033846154,51,130,59
155.5,68,104,18,12,7.033846154,51,130,59
155,68,92,18,12,7.033846154,52,129,59
155.5,68,93,18,12,7.033846154,51,130,59
155.5,68,94,18,12,7.033846154,51,130,59
155,67.5,95,19,12,7.033846154,52,129,58
155,67.5,96,19,12,7.033846154,52,129,58
155,67.5,97,19,12,7.033846154,52,129,58
155,67.5,98,19,12,7.033846154,52,129,58
155,68,99,18,12,7.033846154,52,129,59
155.5,68,100,18,12,7.033846154,51,130,59
155.5,68,101,18,12,7.033846154,51,130,59
155.5,68,102,18,12,7.033846154,51,130,59
155.5,68,103,18,12,7.033846154,51,130,59
155.5,68,104,18,12,7.033846154,51,130,59
155,68,92,18,12,7.033846154,52,129,59
155.5,68,93,18,12,7.033846154,51,130,59
155.5,68,94,18,12,7.033846154,51,130,59
155,67.5,95,19,12,7.033846154,52,129,58
155,67.5,96,19,12,7.033846154,52,129,58
155,67.5,97,19,12,7.033846154,52,129,58
155,67.5,98,19,12,7.033846154,52,129,58
155,68,99,18,12,7.033846154,52,129,59
155.5,68,100,18,12,7.033846154,51,130,59
155.5,68,101,18,12,7.033846154,51,130,59
155.5,68,102,18,12,7.033846154,51,130,59
155.5,68,103,18,12,7.033846154,51,130,59
155.5,68,104,18,12,7.033846154,51,130,59
155,68,92,18,12,7.033846154,52,129,59
155.5,68,93,18,12,7.033846154,51,130,59
155.5,68,94,18,12,7.033846154,51,130,59
155,67.5,95,19,12,7.033846154,52,129,58
155,67.5,96,19,12,7.033846154,52,129,58
155,67.5,97,19,12,7.033846154,52,129,58
155,67.5,98,19,12,7.033846154,52,129,58
155,68,99,18,12,7.033846154,52,129,59
155.5,68,100,18,12,7.033846154,51,130,59
155.5,68,101,18,12,7.033846154,51,130,59
155.5,68,102,18,12,7.033846154,51,130,59
155.5,68,103,18,12,7.033846154,51,130,59
155.5,68,104,18,12,7.033846154,51,130,59
155,68,92,18,12,7.033846154,52,129,59
155.5,68,93,18,12,7.033846154,51,130,59
155.5,68,94,18,12,7.033846154,51,130,59
155,67.5,95,19,12,7.033846154,52,129,58
155,67.5,96,19,12,7.033846154,52,129,58
155,67.5,97,19,12,7.033846154,52,129,58
155,67.5,98,19,12,7.033846154,52,129,58
155,68,99,18,12,7.033846154,52,129,59
155.5,68,100,18,12,7.033846154,51,130,59
155.5,68,101,18,12,7.033846154,51,130,59
155.5,68,102,18,12,7.033846154,51,130,59
155.5,68,103,18,12,7.033846154,51,130,59
155.5,68,104,18,12,7.033846154,51,130,59
422,124,154,40,16,22.86,66,389,104
422,124,155,40,16,22.86,66,389,104
435.5,120.5,156,37,16,22.86,63,404,102
435.5,120.5,157,37,16,22.86,63,404,102
449,118,158,36,16,22.86,58,420,100
449,118,159,36,16,22.86,58,420,100
339,141.5,145,49,16,18.288,86,296,117
339,141.5,146,49,16,18.288,86,296,117
349,138.5,147,47,16,18.288,84,307,115
370.5,134.5,148,47,16,18.288,79,331,111
370.5,134.5,149,47,16,18.288,79,331,111
290,153,141,56,16,34.29,100,240,125
289.5,152.5,142,57,16,34.29,99,240,124
315.5,147.5,143,51,16,34.29,95,268,122
315.5,147.5,144,51,16,34.29,95,268,122
229,166,137,62,16,34.29,118,170,135
229,166,138,62,16,34.29,118,170,135
259,157.5,139,65,16,34.29,114,202,125
259,157.5,140,65,16,34.29,114,202,125
191.5,175,135,70,16,45.72,131,126,140
191.5,175,136,70,16,45.72,131,126,140
82.5,201.5,130,81,16,34.29,163,1,161
82.5,202,131,80,16,34.29,163,1,162
130,190,132,78,16,34.29,152,54,151
130,190,133,78,16,34.29,152,54,151
34.5,217.5,126,69,16,34.29,69,0,183
34,217.5,127,69,16,34.29,68,0,183
58.5,213.5,128,85,16,34.29,117,0,171
58.5,213,129,84,16,34.29,117,0,171
155.5,68,130,18,17,5.08,51,130,59
155.5,67.5,131,19,17,5.08,51,130,58
156,68,133,18,17,5.08,52,130,59
156,68,134,18,17,5.08,52,130,59
155.5,67.5,135,19,17,5.08,51,130,58
155.5,67.5,136,19,17,5.08,51,130,58
156,67.5,140,19,17,5.08,52,130,58
156,67.5,141,19,17,5.08,52,130,58
155.5,67.5,142,19,17,5.08,53,129,58
156,67,143,20,17,5.08,52,130,57
156,67,144,20,17,5.08,52,130,57
155.5,67.5,145,19,17,5.08,51,130,58
155.5,67.5,146,19,17,5.08,51,130,58
155.5,67.5,147,19,17,5.08,51,130,58
156,67.5,148,19,17,5.08,52,130,58
156,67.5,149,19,17,5.08,52,130,58
155,68,150,20,17,5.08,50,130,58
155,68,151,20,17,5.08,50,130,58
155.5,68,130,18,17,5.08,51,130,59
155.5,67.5,131,19,17,5.08,51,130,58
156,68,133,18,17,5.08,52,130,59
156,68,134,18,17,5.08,52,130,59
155.5,67.5,135,19,17,5.08,51,130,58
155.5,67.5,136,19,17,5.08,51,130,58
156,67.5,140,19,17,5.08,52,130,58
156,67.5,141,19,17,5.08,52,130,58
155.5,67.5,142,19,17,5.08,53,129,58
