343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
343,255.5,1,53,0,53.34,66,310,229
361,268.5,2,61,0,53.34,70,326,238
361,268.5,3,61,0,53.34,70,326,238
379.5,287.5,4,63,0,53.34,77,341,256
379.5,287.5,5,63,0,53.34,77,341,256
379.5,287.5,6,63,0,53.34,77,341,256
415.5,322,7,80,0,53.34,89,371,282
415.5,322,8,80,0,53.34,89,371,282
440.5,344.5,9,85,0,53.34,97,392,302
440.5,344.5,10,85,0,53.34,97,392,302
471.5,364.5,11,85,0,53.34,111,416,322
471.5,364.5,12,85,0,53.34,111,416,322
361,268.5,2,61,0,27.432,70,326,238
361,268.5,3,61,0,27.432,70,326,238
379.5,287.5,4,63,0,27.432,77,341,256
379.5,287.5,5,63,0,27.432,77,341,256
379.5,287.5,6,63,0,27.432,77,341,256
563,128.5,1,23,1,15.24,46,540,117
551,125.5,2,23,1,15.24,44,529,114
551,125.5,3,23,1,15.24,44,529,114
539.5,122,4,22,1,15.24,43,518,111
