72,0,27.939,22.861
72,2,17.032,12.469
72,4,34.29,17.146
72,6,34.29,19.595
72,8,45.718,17.146
72,11,19.594,11.43
72,12,7.0335,7.0339
72,16,34.29,18.289
72,17,5.0797,5.08
72,19,34.29,19.595
72,20,7.0335,7.0339
72,22,45.718,45.721
72,24,4.8126,4.813
72,25,34.29,17.146
72,28,34.29,22.861
72,29,24.617,17.146
72,30,24.384,17.146
72,33,24.384,24.385
72,36,34.29,22.861
72,38,28.134,28.136
72,46,14.223,8.0688
72,51,35.922,34.293
72,57,27.431,22.861
72,60,13.447,13.448
72,64,24.617,17.146
72,72,28.134,22.861
72,74,34.29,19.595
72,75,15.24,11.43
72,76,11.43,8.0688
72,78,45.718,27.432
72,81,27.939,27.94
72,83,27.431,17.146
72,85,17.416,15.24
72,87,14.287,14.288
72,88,27.431,17.146
72,89,11.695,8.0688
72,90,15.901,11.43
72,95,13.546,7.6202
72,99,16.136,10.551
72,101,15.24,10.16
72,109,34.29,22.861
72,133,15.901,10.551
72,146,16.624,13.716
72,168,13.715,13.716
72,195,16.136,12.469
72,199,24.937,19.595
72,206,18.288,10.551
72,223,34.29,17.146
72,241,38.098,38.101
72,249,24.617,15.24
72,264,27.431,27.432
72,272,45.718,22.861
72,277,22.859,22.861
72,293,27.431,22.861
72,314,30.479,15.24
72,328,17.145,17.146
72,351,34.29,34.293
72,352,38.684,22.861
72,362,15.24,15.24
72,365,17.584,12.469
72,377,24.384,19.595
72,415,8.0681,8.0688
72,425,15.24,15.24
72,470,19.25,10.16
72,481,9.1438,9.1446
72,483,17.145,17.146
72,488,4.1561,4.1565
72,495,17.416,13.063
72,502,15.24,15.24
72,514,45.718,33.252
72,516,12.469,12.469
72,521,14.368,10.551
72,522,22.859,13.063
72,550,9.5245,9.5253
72,566,34.29,34.293
72,569,45.718,36.578
72,572,12.7,9.7977
72,588,9.7969,9.7977
72,593,13.447,12.469
72,594,20.781,13.063
72,596,25.4,13.063
72,599,17.584,12.469
72,612,9.1438,9.1446
72,645,25.4,25.401
72,646,26.125,13.716
72,680,21.101,15.24
72,686,12.469,7.6202
72,691,15.24,15.24
72,694,25.4,22.861
72,721,16.624,16.626
72,740,11.43,11.43
72,760,19.594,19.595
72,765,17.145,17.146
72,772,12.469,12.469
72,773,17.145,17.146
72,778,9.1438,9.1446
72,785,9.1438,9.1446
72,786,34.29,19.595
72,793,22.859,22.861
72,808,33.249,22.861
72,809,12.469,12.469
72,825,45.718,30.481
72,853,10.551,10.551
72,855,27.431,17.146
72,859,8.3122,8.313
72,873,4.5719,4.5723
72,908,21.101,15.24
72,912,19.594,19.595
72,966,13.715,13.716
72,988,13.715,13.716
72,989,13.715,13.716
72,998,13.715,13.716
72,1042,33.249,30.481
72,1057,45.718,34.293
72,1081,17.145,17.146
72,1125,34.29,34.293
72,1137,34.961,22.861
72,1140,30.479,22.861
72,1143,27.431,27.432
72,1154,45.718,45.721
72,1162,17.145,17.146
72,1172,7.6199,7.6202
72,1201,17.145,17.146
72,1206,7.0335,7.0339
72,1218,19.594,19.595
72,1221,9.1438,9.1446
72,1298,34.29,15.24
72,1323,33.249,22.861
72,1325,19.594,19.595
72,1340,24.937,19.595
72,1352,30.479,22.861
72,1353,17.145,17.146
72,1355,4.5719,4.5723
72,1356,15.24,15.24
72,1359,34.29,22.861
72,1363,11.43,11.43
72,1378,27.431,27.432
72,1436,33.527,27.432
72,1437,45.718,34.293
72,1446,13.715,13.716
72,1455,33.249,22.861
72,1478,22.859,22.861
72,1488,22.859,22.861
72,1504,15.24,15.24
72,1516,19.594,19.595
72,1528,4.3541,4.3545
72,1583,19.594,19.595
72,1589,22.859,13.063
72,1606,34.29,19.595
72,1620,31.43,22.861
72,1631,34.29,30.481
72,1632,17.145,17.146
72,1645,45.718,42.673
72,1671,9.1438,9.1446
72,1722,24.763,18.289
72,1735,33.249,33.252
72,1758,22.859,22.861
72,1795,12.469,12.469
72,1798,45.718,22.861
72,1811,9.1438,9.1446
72,1832,12.469,12.469
72,1836,24.763,22.861
72,1850,41.91,22.861
72,1851,10.551,10.551
72,1861,22.859,15.24
72,1867,21.101,12.469
72,1870,28.574,22.861
72,1964,34.29,34.293
72,1965,36.575,34.293
72,1974,17.145,17.146
72,2043,9.1438,9.1446
72,2048,28.574,22.861
72,2054,25.4,19.595
72,2120,18.288,15.24
72,2157,30.479,27.432
72,2194,34.29,34.293
72,2198,3.5168,3.517
72,2210,30.479,19.595
72,2215,22.859,22.861
72,2224,27.829,22.861
72,2238,4.1561,4.1565
72,2242,22.859,22.861
72,2257,12.469,12.469
72,2272,2.6894,2.6896
72,2280,40.637,34.293
72,2294,34.29,34.293
72,2336,36.575,34.293
72,2376,34.29,22.861
72,2385,25.4,18.289
72,2403,17.145,17.146
72,2414,36.575,22.861
72,2426,17.145,17.146
72,2430,9.1438,9.1446
72,2451,5.0797,5.08
72,2464,24.937,19.595
72,2482,12.469,12.469
72,2504,17.584,15.24
72,2533,34.29,22.861
72,2555,26.125,19.595
72,2584,9.1438,9.1446
72,2610,34.29,30.481
72,2627,4.3541,4.3545
72,2632,38.684,27.432
72,2648,42.67,30.481
72,2655,10.551,10.551
72,2667,31.43,22.861
72,2686,26.469,18.289
72,2690,13.715,13.716
72,2706,12.469,12.469
72,2716,19.594,19.595
72,2808,33.527,22.861
72,2835,45.718,34.293
72,2880,33.527,27.432
72,2881,19.594,19.595
72,2888,28.574,22.861
72,2901,28.134,22.861
72,2961,3.5168,3.517
72,2973,28.134,22.861
72,2974,40.637,40.64
72,2977,22.859,22.861
72,2983,27.431,27.432
72,2999,34.29,34.293
72,3029,40.637,27.432
72,3034,27.431,27.432
72,3044,28.134,22.861
72,3052,45.718,45.721
72,3089,34.29,34.293
72,3097,34.29,34.293
72,3113,12.469,12.469
72,3132,34.29,34.293
72,3133,33.527,33.53
72,3161,34.29,15.24
72,3172,20.781,11.43
72,3272,45.718,34.293
72,3324,45.718,34.293
72,3395,34.29,22.861
72,3438,33.249,27.432
72,3441,30.479,30.481
72,3471,34.29,34.293
72,3493,34.29,17.146
72,3502,45.718,34.293
72,3512,9.1438,9.1446
72,3600,10.551,10.551
72,3616,27.431,27.432
72,3700,15.24,15.24
72,3716,45.718,45.721
72,3727,4.5719,4.5723
72,3759,3.6575,3.6577
72,3819,22.859,22.861
72,3848,5.3787,5.3791
72,3901,14.438,9.1446
72,3911,34.29,22.861
72,3944,12.469,12.469
72,3947,27.431,27.432
72,4123,17.145,17.146
72,4236,6.0959,6.0963
72,4314,50.29,34.293
72,4351,45.718,22.861
72,4440,34.29,30.481
72,4636,35.168,27.432
72,4661,22.859,22.861
72,4673,12.469,12.469
72,4690,22.859,22.861
72,4798,24.937,19.595
72,4805,22.859,13.063
72,4850,6.5311,6.5315
72,4860,19.594,19.595
72,4880,8.3122,8.313
72,4962,33.527,22.861
72,4989,34.29,19.595
72,5041,34.29,34.293
72,5058,27.431,22.861
72,5063,24.384,15.24
72,5066,15.24,9.1446
72,5092,34.29,34.293
72,5135,21.101,12.469
72,5146,13.715,13.716
72,5163,13.715,13.716
72,5184,30.479,27.432
72,5224,11.43,11.43
72,5297,45.718,22.861
72,5391,33.527,22.861
72,5448,35.922,27.432
72,5483,8.0681,8.0688
72,5535,20.781,13.063
72,5569,21.101,17.146
72,5727,34.29,18.289
72,5926,24.384,19.595
72,5974,22.859,22.861
72,6049,33.249,22.861
72,6081,22.859,22.861
72,6089,11.43,11.43
72,6100,5.7148,5.7152
72,6103,17.145,17.146
72,6106,34.29,34.293
72,6118,13.715,13.716
72,6119,4.8126,4.813
72,6135,19.594,19.595
72,6169,26.125,17.146
72,6181,34.29,34.293
72,6198,34.29,34.293
72,6200,7.6199,7.6202
72,6233,22.859,22.861
72,6239,15.24,15.24
72,6251,15.24,15.24
72,6302,22.859,13.716
72,6345,18.288,12.469
72,6351,27.431,27.432
72,6372,16.328,7.6202
72,6384,20.781,15.24
72,6410,13.062,13.063
72,6456,22.859,22.861
72,6468,12.469,12.469
72,6493,27.431,27.432
72,6500,20.781,20.782
72,6577,45.718,45.721
72,6605,24.937,22.861
72,6659,12.469,12.469
72,6670,17.584,12.469
72,6712,30.479,19.595
72,6889,4.5719,4.5723
72,6902,34.29,30.481
72,7021,7.6199,7.6202
72,7158,45.718,34.293
72,7240,4.8126,4.813
72,7284,12.7,8.313
72,7328,34.29,34.293
72,7344,34.29,22.861
72,7359,34.29,34.293
72,7452,19.594,19.595
72,7538,27.431,22.861
72,7609,8.3122,8.313
72,7632,33.249,22.861
72,7663,27.431,17.146
72,7689,8.3122,8.313
72,7823,5.7148,5.7152
72,7911,15.24,15.24
72,7990,27.431,27.432
72,7991,27.431,22.861
72,8094,9.1438,9.1446
72,8364,28.134,22.861
72,8557,9.1438,9.1446
72,8633,22.859,13.716
72,8637,13.715,13.716
72,8669,6.5311,6.5315
72,8727,34.29,19.595
72,8733,30.479,22.861
