33,1,22.098,6.5315
33,3,17.313,3.517
33,5,15.24,2.771
33,6,6.5311,6.5315
33,7,22.859,7.6202
33,8,22.122,11.43
33,10,0.12836,0.12838
33,11,22.122,9.1446
33,12,22.859,22.861
33,16,25.4,15.24
33,20,26.669,6.5315
33,21,45.718,3.2658
33,23,35.019,13.063
33,28,22.859,6.5315
33,30,25.717,22.861
33,31,23.853,7.6202
33,33,10.45,2.9497
33,34,6.5311,6.5315
33,40,17.43,3.8101
33,42,15.413,4.1565
33,47,36.575,22.861
33,48,21.101,5.08
33,49,22.859,5.08
33,52,38.098,34.293
33,57,27.431,7.6202
33,59,30.479,9.1446
33,70,29.182,9.1446
33,73,17.854,3.517
33,74,15.965,3.2658
33,77,10.45,2.9497
33,82,50.29,15.24
33,94,22.859,22.861
33,96,14.362,3.1532
33,104,19.547,3.9757
33,110,28.574,28.575
33,113,28.574,7.6202
33,123,19.25,5.7152
33,132,5.0797,5.08
33,138,18.129,3.8101
33,151,27.431,27.432
33,160,14.223,4.1565
33,166,6.0959,6.0963
33,170,7.6199,7.6202
33,176,19.594,10.16
33,189,16.264,4.1565
33,190,11.43,11.43
33,191,12.129,3.517
33,204,10.757,3.517
33,207,39.188,22.861
33,209,19.707,7.6202
33,223,16.844,4.1565
33,229,13.062,13.063
33,230,36.575,11.43
33,231,13.914,3.8101
33,232,22.859,11.43
33,235,13.765,3.8101
33,236,15.24,9.1446
33,239,15.24,15.24
33,244,19.293,5.7152
33,246,24.937,9.1446
33,248,15.24,9.1446
33,250,20.398,7.6202
33,252,27.431,27.432
33,255,17.673,4.1565
33,261,3.3865,3.3867
33,267,35.559,22.861
33,268,24.937,15.24
33,273,9.1438,9.1446
33,274,15.096,3.8101
33,277,45.718,45.721
33,280,16.063,4.1565
33,281,20.827,9.1446
33,287,45.718,22.861
33,291,36.575,15.24
33,294,22.859,11.43
33,295,31.281,15.24
33,302,24.617,9.1446
33,309,4.3541,4.3545
33,310,32.004,11.43
33,315,17.145,5.7152
33,321,26.125,9.1446
33,323,36.575,22.861
33,325,22.859,22.861
33,326,32.004,22.861
33,329,25.717,17.146
33,331,27.338,9.1446
33,334,22.859,5.3791
33,335,20.319,15.24
33,337,15.344,3.8101
33,341,39.188,27.71
33,343,7.6199,7.6202
33,345,11.43,3.0481
33,350,22.859,7.6202
33,351,45.718,45.721
33,357,36.575,11.43
33,358,29.953,12.469
33,360,45.718,5.7152
33,361,45.718,45.721
33,362,17.145,6.5315
33,365,28.134,18.289
33,367,22.859,5.7152
33,368,26.125,7.6202
33,370,22.012,22.014
33,372,37.405,22.861
33,376,18.535,3.8101
33,378,21.945,8.313
33,383,30.479,15.24
33,388,17.145,6.0963
33,390,27.431,4.5723
33,395,16.212,3.517
33,396,14.23,3.1532
33,399,13.062,13.063
33,404,35.168,27.432
33,407,13.062,6.5315
33,414,5.0797,5.08
33,415,27.431,2.9497
33,427,6.5311,6.5315
33,433,15.24,4.5723
33,434,22.427,6.5315
33,437,12.572,2.8576
33,445,58.78,45.721
33,447,19.049,4.1565
33,451,19.594,4.1565
33,457,6.5311,6.5315
33,459,29.094,29.095
33,461,22.859,4.5723
33,464,17.397,3.517
33,465,22.859,15.24
33,466,22.859,11.43
33,468,25.4,11.43
33,490,16.458,3.8101
33,492,32.004,9.1446
33,493,6.5311,6.5315
33,506,14.067,13.063
33,520,36.575,11.43
33,522,25.482,25.484
33,527,37.32,37.323
33,528,15.518,3.8101
33,530,54.861,34.293
33,531,18.288,15.24
33,542,31.65,31.653
33,543,27.672,11.43
33,548,36.575,34.293
33,549,20.573,9.1446
33,550,29.716,11.43
33,551,13.062,11.43
33,553,45.718,3.9757
33,558,20.319,11.43
33,566,13.447,5.7152
33,569,13.062,13.063
33,572,12.164,3.1532
33,574,33.792,9.1446
33,577,19.395,19.397
33,584,33.249,9.1446
33,590,34.29,34.293
33,593,22.859,5.7152
33,594,19.594,6.5315
33,595,11.43,9.1446
33,596,22.859,5.7152
33,599,5.7148,5.7152
33,600,17.145,5.7152
33,605,32.657,11.43
33,609,15.24,3.2658
33,610,19.431,7.6202
33,611,36.575,15.24
33,615,15.12,3.3867
33,617,22.859,22.861
33,619,14.591,3.517
33,622,34.961,22.861
33,623,36.575,22.861
33,625,29.26,10.16
33,626,7.6199,7.6202
33,628,36.575,22.861
33,629,22.859,5.3791
33,632,45.718,45.721
33,638,45.718,45.721
33,646,8.3122,8.313
33,649,22.859,18.575
33,651,27.431,27.432
33,653,16.624,4.5723
33,660,37.512,9.1446
33,666,45.718,45.721
33,681,4.1561,4.1565
33,683,17.145,5.08
33,686,27.431,5.7152
33,687,10.159,2.6896
33,689,27.431,7.6202
33,690,18.918,5.7152
33,691,19.478,4.1565
33,692,15.24,15.24
33,695,9.1438,9.1446
33,698,21.515,8.313
33,700,17.946,3.8101
33,707,45.718,3.0481
33,711,27.431,5.7152
33,712,22.859,9.1446
33,725,6.5311,6.5315
33,728,54.861,34.293
33,730,25.145,5.7152
33,731,5.7148,5.7152
33,735,30.479,30.481
33,738,22.859,5.7152
33,741,11.43,9.1446
33,746,25.145,13.716
33,748,17.584,6.5315
33,750,42.01,42.014
33,752,22.859,15.24
33,760,23.648,5.08
33,763,41.91,22.861
33,765,21.294,11.43
33,766,7.6199,7.6202
33,767,19.928,9.1446
33,769,13.062,3.3867
33,773,6.5311,6.5315
33,774,26.125,26.126
33,776,14.151,11.43
33,779,19.594,11.43
33,782,21.031,11.43
33,784,45.718,20.619
33,788,54.861,2.6896
33,790,22.859,22.861
33,791,26.125,15.24
33,799,15.24,7.6202
33,802,5.7148,5.7152
33,811,32.657,22.861
33,816,15.24,15.24
33,817,54.861,2.9497
