2,2087,0,2.2206e-16
2,11523,0,2.2206e-16
2,11622,0,2.2206e-16
2,12224,0,2.2205e-16
2,12252,2,2
2,12259,0,2.2206e-16
2,12274,0,4.441e-16
2,12287,6,6
2,12301,4,4
2,12328,0,4.441e-16
2,12352,6,6
2,12387,9,9
2,12405,0,2.2206e-16
2,19918,0,2.2205e-16
2,19934,0,2.2205e-16
2,19949,0,2.2205e-16
2,20927,0,8.8821e-16
2,20944,0,3.5529e-15
2,21611,0,4.4412e-16
2,21632,2,2
2,21658,10,10
2,21697,2,2
2,24797,6,6
2,24826,4,4
2,24844,20,20
2,24906,2,2
2,24928,12,12
2,24962,0,2.2206e-16
2,24971,41,41
2,25072,4,4
2,25143,3,3
2,25218,4,4
2,25240,2,2
2,25248,4,4
2,28830,2,2
2,29630,0,4.4412e-16
2,34774,0,8.8821e-16
2,35395,0,4.441e-16
2,35793,2,2
