33,12,2,1.1103e-16
33,23,29.998,3.5529e-15
33,45,24,3.5529e-15
33,49,29.998,1.4211e-14
33,87,4.9997,3.5529e-15
33,126,2,1.7764e-15
33,334,17.999,1.4211e-14
33,655,29.998,3.5529e-15
33,711,29.998,4.4411e-16
33,738,29.998,7.1057e-15
33,762,9.9994,3.5529e-15
33,868,29.998,7.1057e-15
33,880,21.998,3.5529e-15
33,903,6.9997,3.5529e-15
33,925,2,1.7764e-15
33,930,29.998,3.5529e-15
33,960,29.998,1.7764e-15
33,977,29.998,3.5529e-15
33,1015,0,60
33,1030,29.998,3.5529e-15
33,1058,0,60
33,1079,29.998,3.5529e-15
33,1103,29.998,3.5529e-15
33,1128,0,60
33,1137,0,60
33,1147,29.998,3.5529e-15
33,1170,0,60
33,1226,29.998,2.2205e-16
33,1270,29.998,8.8822e-16
33,1296,29.998,3.5529e-15
33,1341,29.998,1.7764e-15
33,1406,3.9999,1.7764e-15
33,1514,3.9999,4.4411e-16
33,1525,29.998,3.5529e-15
33,1599,29.998,8.8822e-16
33,1611,29.998,8.8822e-16
33,1762,29.998,8.8822e-16
33,1848,29.998,3.5529e-15
33,1940,2,1.4211e-14
33,2185,29.998,3.5529e-15
33,2244,0,60
33,2286,29.998,7.1057e-15
33,2463,0,60
33,2473,0,60
33,2490,0,60
33,2507,2,3.5529e-15
33,2612,2,4.4411e-16
33,2709,3.9999,7.1057e-15
33,2720,2,8.8822e-16
33,2754,5.9999,8.8822e-16
33,2873,29.998,1.7764e-15
33,2904,29.998,1.7764e-15
33,3106,7.9999,2.2205e-16
33,3116,2,4.4411e-16
33,3856,29.998,4.4411e-16
33,3872,0,60
33,4017,5.9999,8.8822e-16
33,4067,0,60
33,4075,0.99998,1.7764e-15
33,4419,0,60
33,4425,29.998,3.5529e-15
33,4469,2,2.2205e-16
33,4577,0,60
33,4580,2,8.8822e-16
33,4628,29.998,2.2205e-16
33,4633,2,4.4411e-16
33,5492,29.998,8.8822e-16
33,5566,29.998,7.1057e-15
33,5641,29.998,8.8822e-16
33,5664,2,8.8822e-16
33,5705,29.998,2.2205e-16
33,5711,0,60
33,5762,29.998,4.4411e-16
