49,0,33.762,18.289
49,1,22.859,22.861
49,2,21.657,10.16
49,3,14.151,9.1446
49,4,21.945,13.063
49,5,19.742,10.16
49,7,22.859,13.063
49,12,28.574,15.24
49,13,26.323,13.063
49,16,25.4,25.401
49,21,22.859,11.43
49,22,25.4,25.401
49,28,20.319,10.16
49,29,30.479,22.861
49,36,25.717,10.16
49,37,18.573,13.063
49,38,22.859,10.16
49,39,24.937,22.861
49,40,30.832,15.24
49,42,28.134,22.861
49,55,17.012,11.43
49,58,24.384,13.063
49,70,13.447,8.313
49,72,39.899,18.289
49,85,34.833,22.861
49,86,36.575,34.293
49,89,21.101,11.43
49,90,37.103,18.289
49,95,31.949,18.289
49,98,14.791,10.16
49,99,19.25,10.16
49,100,36.575,22.861
49,114,12.409,5.08
49,115,31.088,22.861
49,116,10.39,9.1446
49,117,15.24,15.24
49,118,18.288,15.24
49,120,40.002,39.191
49,121,15.24,9.6985
49,124,16.624,8.313
49,126,54.861,45.721
49,137,26.125,22.861
49,139,13.715,13.716
49,141,10.159,10.16
49,142,14.287,10.16
49,160,22.859,22.861
49,163,20.781,15.24
49,179,29.893,18.289
49,180,42.67,22.861
49,182,40.637,39.191
49,185,36.575,36.578
49,186,19.049,15.24
49,187,35.168,22.861
49,191,22.859,22.861
49,193,19.594,19.595
49,212,31.531,19.595
49,213,28.134,18.289
49,214,32.657,27.432
49,215,34.137,18.289
49,238,37.405,22.861
49,239,53.339,22.861
49,243,41.562,22.861
49,249,31.351,22.861
49,250,33.249,30.481
49,254,49.234,18.289
49,256,45.718,22.861
49,258,22.859,22.861
49,278,22.07,10.16
49,300,18.288,11.43
49,324,17.48,11.43
49,350,30.479,19.595
49,351,35.394,22.861
49,352,35.168,22.861
49,357,35.559,15.24
49,358,33.527,33.53
49,359,12.92,8.0688
49,360,39.188,22.861
49,364,40.002,15.24
49,366,45.718,45.721
49,367,33.105,22.861
49,368,18.825,11.43
49,373,35.922,35.925
49,374,19.049,13.063
49,377,15.24,7.6202
49,379,15.901,9.1446
49,384,45.718,22.861
49,385,32.916,32.919
49,401,45.718,18.289
49,404,29.582,22.861
49,409,36.575,18.289
49,412,40.637,40.64
49,413,42.453,34.293
49,416,39.188,15.24
49,421,45.718,39.191
49,425,45.718,45.721
49,427,20.955,11.43
49,429,20.781,15.24
49,440,19.594,19.595
49,462,27.016,18.289
49,463,25.4,25.401
49,464,33.017,30.481
49,465,29.716,18.289
49,472,37.65,22.861
49,474,45.718,42.673
49,475,28.134,19.595
49,479,41.562,34.293
49,484,58.188,22.861
49,489,15.24,15.24
49,497,16.328,13.063
49,506,45.718,30.481
49,510,41.562,39.191
49,515,24.617,13.063
49,534,21.227,13.063
49,535,38.098,34.293
49,553,27.016,17.146
49,554,14.928,8.313
49,555,40.637,27.432
49,556,40.637,22.861
49,557,34.29,28.575
49,569,45.718,22.861
49,577,51.099,22.861
49,587,20.781,13.063
49,599,30.479,13.063
49,609,34.29,15.24
49,610,19.342,10.16
49,613,33.249,22.861
49,615,58.188,22.861
49,622,29.26,18.289
49,638,18.288,18.289
49,639,36.575,22.861
49,640,29.094,13.063
49,655,28.134,15.24
49,676,34.961,34.293
49,679,40.637,40.64
49,686,37.146,22.861
49,690,33.249,27.432
49,691,34.29,34.293
49,694,35.168,22.861
49,704,49.234,34.293
49,705,35.168,35.172
49,714,26.125,26.126
49,737,40.637,27.432
49,742,33.249,22.861
49,744,58.188,45.721
49,755,28.574,28.575
49,760,33.249,33.252
49,762,58.188,39.191
49,779,38.684,38.687
49,781,54.861,52.252
49,783,40.637,15.24
49,784,15.24,15.24
49,791,30.479,27.432
49,796,45.718,45.721
49,800,15.901,11.43
49,829,33.527,22.861
49,840,18.288,18.289
49,841,20.319,13.063
49,843,17.584,15.24
49,860,25.4,18.289
49,861,39.188,15.24
49,865,37.146,22.861
49,866,21.515,11.43
49,868,40.637,39.191
49,890,45.718,13.063
49,894,28.134,24.939
49,901,17.584,17.586
49,931,39.621,22.861
49,933,36.575,22.861
49,937,32.657,15.24
49,939,21.515,17.146
49,942,34.29,19.432
49,943,27.939,15.24
49,947,42.67,34.293
49,961,23.947,13.063
49,969,55.878,22.861
49,1022,52.249,45.721
49,1026,29.716,18.289
49,1043,43.03,22.861
49,1055,31.915,18.289
49,1064,40.637,22.861
49,1066,28.574,18.289
49,1077,33.411,22.861
49,1088,30.479,22.861
49,1089,30.994,22.861
49,1092,33.249,18.289
49,1094,21.866,13.063
49,1098,35.168,27.432
49,1106,33.527,19.595
49,1110,43.03,15.24
49,1149,20.955,13.063
49,1156,31.281,31.284
49,1172,38.684,38.687
49,1184,35.559,22.861
49,1185,40.637,18.289
49,1193,12.382,7.6202
49,1197,38.684,38.687
49,1204,31.43,22.861
49,1205,40.637,34.293
49,1214,58.188,30.481
49,1218,29.497,15.24
49,1230,26.125,22.861
49,1292,45.718,30.481
49,1302,28.574,18.289
49,1305,28.134,22.861
49,1315,32.657,30.481
49,1322,35.168,30.481
49,1335,22.859,22.861
49,1338,45.718,18.289
49,1342,19.81,10.16
49,1350,28.134,10.16
49,1351,24.937,22.861
49,1401,31.43,19.595
49,1412,37.65,22.861
49,1425,34.29,30.481
49,1428,34.683,15.24
49,1435,43.03,22.861
49,1476,20.781,20.782
49,1503,22.859,22.861
49,1526,36.575,18.289
49,1543,33.017,33.02
49,1559,42.67,22.861
49,1566,55.878,22.861
49,1573,34.961,22.861
49,1602,28.302,18.289
49,1617,27.016,15.24
49,1640,42.453,15.24
49,1654,33.017,22.861
49,1658,20.781,20.782
49,1659,33.249,33.252
49,1699,19.049,17.146
49,1734,12.7,12.701
49,1741,38.684,27.432
49,1742,18.288,13.063
49,1743,33.249,33.252
49,1793,45.718,40.64
49,1795,36.575,22.861
49,1796,25.4,25.401
49,1802,33.249,33.252
49,1805,32.657,22.861
49,1860,17.416,11.43
49,1957,29.582,22.861
49,1968,45.718,10.16
49,1972,6.1783,2.771
49,1973,9.8846,6.8581
49,1975,11.43,11.43
49,1978,32.657,15.24
49,2002,55.878,55.881
49,2010,45.718,45.721
49,2017,32.657,18.289
49,2018,45.718,34.293
49,2027,45.718,45.721
49,2038,26.125,26.126
49,2051,45.718,22.861
49,2064,45.718,45.721
49,2071,40.002,22.861
49,2078,48.004,30.481
49,2090,56.268,30.481
49,2095,36.575,36.578
49,2096,34.744,34.747
49,2098,45.718,22.861
49,2100,26.669,26.671
49,2101,39.621,34.293
49,2106,30.479,10.16
49,2107,55.878,54.865
49,2113,45.718,45.721
49,2117,58.188,18.289
49,2161,39.621,22.861
49,2173,39.188,39.191
49,2176,45.718,22.861
49,2189,51.434,45.721
49,2195,40.637,22.861
49,2198,54.861,45.721
49,2200,58.188,18.289
