39,0,3.7409
39,1,18.109
39,3,19.742
39,4,19.742
39,5,17.456
39,7,15.932
39,8,2.598
39,11,15.932
39,12,-20.262
39,13,19.742
39,14,15.932
39,15,15.932
39,19,19.742
39,21,15.932
39,29,19.742
39,32,8.313
39,38,15.932
39,44,19.742
39,45,15.932
39,46,-14.548
39,47,19.742
39,55,15.932
39,59,23.552
39,62,15.932
39,63,15.932
39,66,8.313
39,74,19.742
39,76,-3.117
39,77,15.932
39,82,-14.548
39,84,-3.117
39,85,8.313
39,86,22.028
39,92,15.932
39,94,-3.117
39,109,8.313
39,118,15.932
39,120,19.742
39,121,-3.117
39,122,8.313
39,134,15.932
39,144,11.578
39,145,-3.117
39,155,17.456
39,158,8.313
39,169,-3.117
39,170,15.932
39,180,19.742
39,182,15.932
39,185,14.027
39,187,8.313
39,204,15.932
39,207,19.742
39,208,10.599
39,209,15.932
39,210,-3.117
39,217,-3.117
39,218,8.313
39,224,15.932
39,235,15.932
39,241,-6.9271
39,249,8.313
39,258,-8.0162
39,267,-14.548
39,285,19.742
39,287,18.109
39,324,19.742
39,325,14.027
39,327,15.932
39,335,15.932
39,338,15.932
39,342,8.313
39,352,8.313
39,376,15.932
39,379,8.313
39,381,15.932
39,387,-5.4031
39,405,8.313
39,412,15.932
39,413,8.313
39,418,15.932
39,421,-14.548
39,423,-14.548
39,433,17.456
39,435,15.932
39,437,12.885
39,439,15.932
39,440,-14.548
39,468,0.69299
39,475,8.313
39,481,-3.117
39,486,15.932
39,487,8.313
39,502,8.313
39,503,15.932
39,505,19.742
39,506,-14.548
39,508,15.932
39,528,8.313
39,559,-25.978
39,569,8.313
39,582,19.742
39,585,8.313
39,588,15.932
39,595,8.313
39,598,15.932
39,621,15.932
39,640,19.742
39,645,12.885
39,648,-1.4842
39,655,19.742
39,675,15.932
39,683,15.932
39,685,-3.117
39,688,17.456
39,755,19.742
39,784,8.313
39,786,8.313
39,791,15.932
39,819,15.932
39,840,19.742
39,853,-3.117
39,859,-14.548
39,861,8.313
39,877,11.578
39,879,18.109
39,890,-14.548
39,891,15.932
39,901,8.313
39,911,15.932
39,950,12.122
39,967,8.313
39,971,15.932
39,986,19.742
39,1012,8.313
39,1055,19.742
39,1082,19.742
39,1108,8.313
39,1127,15.932
39,1128,14.027
39,1136,11.578
39,1151,8.313
39,1154,15.932
39,1158,15.932
39,1160,8.313
39,1163,15.932
39,1167,8.313
39,1215,8.313
39,1244,8.313
39,1249,19.742
39,1309,8.313
39,1320,8.313
39,1342,15.932
39,1348,23.552
39,1375,-8.0162
39,1384,19.742
39,1386,14.027
39,1401,15.932
39,1410,-14.548
39,1416,19.742
39,1424,19.742
39,1446,19.742
39,1481,12.885
39,1494,8.313
39,1506,15.932
39,1513,19.742
39,1518,15.932
39,1552,15.932
39,1565,8.313
39,1573,8.313
39,1580,18.109
39,1616,8.313
39,1665,15.932
39,1687,0.69299
39,1699,15.932
39,1744,15.932
39,1758,15.932
39,1772,12.885
39,1835,8.313
39,1861,15.932
39,1881,15.932
39,1887,12.885
39,1906,15.932
39,1908,12.885
39,1924,8.313
39,1959,15.932
39,1973,15.932
39,1982,8.313
39,1985,15.932
39,2033,15.932
39,2044,19.742
39,2052,15.932
39,2065,8.313
39,2076,8.313
39,2104,-3.117
39,2105,19.742
39,2106,23.552
39,2125,15.932
39,2127,15.932
39,2149,8.313
39,2182,15.932
39,2200,-3.117
39,2205,-5.4031
39,2208,15.932
39,2210,-6.9271
39,2219,-8.0162
39,2267,19.742
39,2287,15.932
39,2295,8.313
39,2297,15.932
39,2327,15.932
39,2329,14.027
39,2331,8.313
39,2332,15.932
39,2356,15.932
39,2378,8.313
39,2404,19.742
39,2413,22.028
39,2415,15.932
39,2454,15.932
39,2462,15.932
39,2500,15.932
39,2510,19.742
39,2529,15.932
39,2530,15.932
39,2543,14.844
39,2549,8.313
39,2564,8.313
39,2607,19.742
39,2620,19.742
39,2630,8.313
39,2640,15.932
39,2644,15.932
39,2660,15.932
39,2691,19.742
39,2755,8.313
39,2756,8.313
39,2761,22.6
39,2766,19.742
39,2780,-14.548
39,2788,3.7409
39,2826,0.69299
39,2828,8.313
39,2834,8.313
39,2856,14.027
39,2882,22.028
39,2890,27.655
39,2895,23.552
39,2897,15.932
39,2901,19.742
39,2905,-14.548
39,2915,19.742
39,2918,8.313
39,2923,19.215
39,2924,8.313
39,2943,8.313
39,2994,15.932
39,3045,15.932
39,3054,15.932
39,3062,8.313
39,3123,15.932
39,3151,15.932
39,3186,19.742
39,3194,8.313
39,3195,8.313
39,3209,8.313
39,3226,15.932
39,3239,8.313
39,3244,12.885
39,3251,18.109
39,3256,15.932
39,3356,19.742
39,3388,19.742
39,3392,22.028
39,3412,8.313
39,3426,15.932
39,3430,-14.548
39,3434,-5.4031
39,3475,15.932
39,3483,-14.548
39,3484,19.742
39,3504,23.552
39,3508,8.313
39,3517,8.313
39,3524,8.313
39,3525,8.313
39,3557,19.742
39,3573,-14.548
39,3628,15.932
39,3650,15.932
39,3657,12.885
39,3714,15.932
39,3751,24.138
39,3814,15.932
39,3817,8.313
39,3867,15.932
39,3874,15.932
39,3925,19.742
39,3978,15.932
39,3998,15.932
39,4030,12.885
39,4085,19.742
39,4090,8.313
39,4096,19.742
39,4102,8.313
39,4318,19.742
39,4323,18.109
39,4364,15.932
39,4365,15.932
39,4366,8.313
39,4427,15.932
39,4430,15.932
39,4469,15.932
39,4497,15.932
39,4510,15.932
39,4514,14.027
39,4537,15.932
39,4545,-3.117
39,4589,15.932
39,4615,15.932
39,4647,19.742
39,4685,19.742
39,4689,8.313
39,4691,18.109
39,4706,-3.117
39,4708,-3.117
39,4709,19.742
39,4757,8.313
39,4784,19.742
39,4794,8.313
39,4814,19.742
39,4820,-14.548
39,4825,8.313
39,4875,15.932
39,5002,8.313
39,5027,19.742
39,5072,-6.9271
39,5093,15.932
39,5128,-3.117
39,5138,15.932
39,5170,15.932
39,5192,8.313
39,5196,11.578
39,5205,8.313
39,5231,-14.548
39,5258,15.932
39,5268,-25.978
39,5274,15.932
39,5292,8.313
39,5302,8.313
39,5328,-14.548
39,5330,15.932
39,5339,15.932
39,5343,-14.548
39,5361,2.598
39,5416,18.109
39,5421,19.742
39,5423,-3.117
39,5426,-3.117
39,5430,19.742
39,5431,19.742
39,5459,15.932
39,5490,15.932
39,5497,15.932
39,5515,-14.548
39,5551,19.742
39,5552,15.932
39,5603,15.932
39,5609,-3.117
39,5676,21.013
39,5693,15.932
39,5758,19.742
39,5764,8.313
39,5768,19.742
39,5787,22.028
39,5805,19.742
39,5832,22.028
39,5835,-20.262
39,5842,15.932
39,5854,22.028
39,5857,15.932
39,5858,8.313
39,5860,-14.548
39,5867,-10.391
39,5886,19.742
39,5900,3.7409
39,5908,19.742
39,5917,15.932
39,5945,-14.548
39,5977,15.932
39,5978,12.885
39,6012,-8.0162
39,6079,15.932
39,6109,15.932
39,6117,-14.548
39,6148,22.028
39,6173,22.028
39,6178,15.932
39,6200,19.742
39,6216,19.742
39,6230,8.313
39,6235,15.932
39,6247,19.742
39,6273,15.932
39,6291,-20.262
39,6294,8.313
39,6323,15.932
39,6328,12.885
39,6329,19.742
39,6333,19.742
39,6382,18.109
39,6384,8.313
39,6439,-3.117
39,6461,0.69299
39,6465,8.313
39,6466,8.313
39,6470,15.932
39,6496,15.932
39,6537,15.932
39,6726,15.932
39,6755,15.932
39,6768,19.742
39,6955,15.932
39,6964,8.313
39,7057,-14.548
39,7083,-6.9271
39,7141,12.885
39,7149,-8.8326
39,7157,15.932
39,7183,19.742
39,7276,15.932
39,7299,19.742
39,7309,15.932
39,7376,19.742
39,7380,15.932
39,7481,8.313
39,7508,19.742
39,7518,19.742
39,7600,8.313
39,7639,8.313
39,7659,8.313
39,7744,19.742
39,7758,15.932
39,7760,8.313
39,7762,-14.548
39,7781,-14.548
39,7796,15.932
39,7802,8.313
39,7808,15.932
39,7875,-14.548
39,7885,8.313
39,7930,19.742
39,7978,-14.548
39,8070,19.742
39,8203,8.313
39,8247,15.932
39,8248,8.313
39,8303,-3.117
39,8309,17.456
39,8311,23.552
39,8331,19.742
39,8334,8.313
39,8396,8.313
39,8419,8.313
39,8433,8.313
39,8480,15.932
39,8568,15.932
39,8594,19.742
39,8624,-8.0162
39,8751,15.932
39,8780,15.932
39,8856,15.932
39,8867,18.109
